id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W2030160651,10.1080/00224545.1982.9922806,1982,Anxiety and the Foot-in-the Door Technique,"Elizabeth B. Swanson, Martin F. Sherman, Nancy Sherman",The Journal of Social Psychology,"Summary The present study investigated whether students’ compliance with an initial neutral and small request (supplying demographic information) would increase their willingness to comply with a subsequent larger and highly anxiety producing request (to supply information regarding indices of sexual maladjustment). Ss’ (N = 80) perceptions of the degree to which the subsequent request was anxiety producing were also measured. The foot-in-the-door phenomenon was demonstrated; however, contrary to prediction, there was no difference in compliance with a subsequent task regardless of whether it was low or high anxiety producing. Interestingly, the anxiety perception measure indicated that Ss who complied with the initial and subsequent highly anxiety producing request viewed this task as less anxiety producing than did a control group.",fitd,1,include,J Social Psych 1982 FITD experiment on anxiety-producing follow-up requests; eligible.,llm-claude-opus-4-7
openalex:W2113565818,10.3758/bf03334809,1982,The effects of contrast upon compliance with socially undesirable requests in the foot-in-the-door paradigm,"Mitri E. Shanab, Steven Isonio",Bulletin of the Psychonomic Society,,fitd,1,include,Bulletin Psychonomic Society 1982 on contrast × FITD for socially undesirable requests; eligible.,llm-claude-opus-4-7
openalex:W1970808905,10.1177/0146167283093015,1983,The Foot-in-the-Door Paradigm,"Joseph Schwarzwald, Aharon Bizman, Moshe Raz",Personality and Social Psychology Bulletin,"This study examines the impact of second requests on the percentage of donors and on donation size. In the initial stage of the study, half of the subjects were asked to sign a petition for the establishment of a social club for the handicapped. The second stage was conducted on the National Collection Day for the Rehabilitation of the Mentally Handicapped. Petition signers were asked to donate either an amount of money of their own discretion or a predetermined amount (£40,50, or 60) requested by the canvasser. While the foot-in-the-door paradigm alone enhanced the percentage of donors, the present study indicates that donation size can also be elevated by requesting specified amounts.",fitd,1,include,PSPB 1983 FITD study on donor petition-signing followed by donation rates; eligible.,llm-claude-opus-4-7
openalex:W1973945715,10.1177/0146167283092002,1983,Fifteen Years of Foot-in-the Door Research,"Arthur L. Beaman, C. Maureen Cole, M.R. Preston, Bonnel Klentz, Nancy Mehrkens Steblay",Personality and Social Psychology Bulletin,"Meta-analyses were performed on research investigating the foot-in-the-door phenomenon. A total of 120 experimental groups were examined, as well as a subset of the research considered to be pure tests of the foot-in-the-door hypothesis. The statistical combinations were consistent in indicating that the phenomenon, although replicable, is weak and not nearly as robust as assumed. Nearly half of the studies either produced no effects or effects in the wrong direction. The common self-perception explanation was found to be imprecise in leading to clear predictions; nevertheless, data were presented that have implications for the theory. A number of potentially mediating variables were examined. New theorctical development and clarification of underlying proceses are needed.",fitd,1,include,PSPB 1983 Beaman et al. meta-analysis of 120 FITD experimental groups; eligible (meta-analysis of primary FITD literature).,llm-claude-opus-4-7
openalex:W2334209553,10.1177/002224378302000306,1983,Information Availability as a Determinant of Multiple Request Effectiveness,"Alice M. Tybout, Brian Sternthal, Bobby J. Calder",Journal of Marketing Research,"Foot-in-the-door and door-in-the-face are multiple request techniques frequently used to increase behavioral compliance. However, results from experimental research indicate that these techniques may enhance, undermine, or have no effect on compliance. In the authors’ research, the notion of information availability is introduced to help specify when multiple request techniques are likely to be effective. Four experiments are reported that test and support the information availability predictions.",ditf;fitd,2,include,"JMR 1983 four experiments on FITD/DITF moderation by information availability; eligible (experimental, multiple-request technique, compliance outcome).",llm-claude-opus-4-7
openalex:W4243183343,10.1177/002224378302000105,1983,A Quantitative Review of Research Design Effects on Response Rates to Questionnaires,"Julie Yu, Harris Cooper",Journal of Marketing Research,"A comprehensive literature review of techniques used to increase response rates to questionnaires was conducted. Conclusions were based on arithmetic combination of 497 response rates found in 93 journal articles. Response rates were found to be increased by personal and telephone (versus mail) surveys, either prepaid or promised incentives, nonmonetary premiums and rewards, and increasing amounts of monetary reward. Other facilitators that increased responding were preliminary notification, foot-in-the-door techniques, personalization, and followup letters. Several facilitators were found to be ineffective. An estimated magnitude of effect was calculated for each design variation.",fitd,1,include,JMR 1983 meta-analysis of 497 response rates across 93 articles (techniques to increase questionnaire response); eligible (meta-analysis of response-compliance literature including FITD).,llm-claude-opus-4-7
openalex:W1539499155,10.1111/j.1468-2958.1984.tb00028.x,1984,SEQUENTIAL-REQUEST PERSUASIVE STRATEGIES.,"James Price Dillard, John E. Hunter, Michael Burgoon",Human Communication Research,"Meta-analysis of the foot-in-the-door (FITD) and door-in-the-face (DITF) literatures showed both effects to be small (r = .17, .15 respectively), even under optimal conditions. Both require aprosocial topic in order to work. The amount of time between the first and second requests plays a different role in the operation of each of the two strategies. DITF was effective only when the delay between requests was brief. Effectiveness of FITD was unrelated to delay, but did depend on whether or not an incentive was provided with the first request. The positive relationship between effort and FITD predicted by self-perception theory was not found. Self-perception theory and reciprocal concessions theory, the theoretical perspectives usually applied to FITD and DITF respectively are examined in light of the findings and it is concluded that both are flawed seriously. Directions for future research are suggested.",ditf;fitd,4,include,Human Communication Research 1984 meta-analysis of FITD and DITF; eligible (meta-analysis is included per §4.5 marginal but flag — actually a quantitative review of primary studies; record for reference but primary studies it reviews are the eligible units; flag for special handling).,llm-claude-opus-4-7
openalex:W1975544269,10.1080/00224545.1984.9924508,1984,Norms of Social Conduct and the Foot-In-The-Door,"Brock Kilbourne, Maria T. Kilbourne",The Journal of Social Psychology,"Summary Using an account analysis (giving excuses or justifications for compliance or noncompliance) to indicate the operation of social norms, the foot-in-the-door (FITD) paradigm was investigated with four groups (N = 160): small-request only, large-request only, small-request/large-request, and small-request/large-request with an excuse provided. A three-factor interaction between compliance, category of account, and group indicated that (a) Ss were more likely to comply and give justifications in the small-request only group; (b) Ss were more likely not to comply and give excuses in the large-request only group; (c) Ss in the FITD group indicated a bimodal pattern of accounting and compliance; and (d) compliance in the FITD group was reduced when an excuse for noncompliance was provided. It was concluded that norms of social conduct may govern how people respond to different sized requests from strangers and that the small-request/large-request sequence (FITD) may be normatively ambiguous.",fitd,1,include,J Social Psych 1984 FITD experiment with account analysis (excuses/justifications) × compliance; eligible.,llm-claude-opus-4-7
openalex:W1991791452,10.1080/00224545.1985.9922866,1985,"Interpersonal Touch, Social Labeling, and the Foot-in-the-Door Effect","Morton Goldman, Odette Kiyohara, Dorothy A. Pfannensteil",The Journal of Social Psychology,"Abstract The foot-in-the-door procedure increases compliance for a desired request by preceding that request with an easier first request. Labeling and touch have been shown to affect compliance. This study examined whether these variables would influence the “foot” procedure. Subjects for the study were 120 individuals who were approaching a university library. The results showed that, in comparing individuals receiving a positive label and touch or a negative label without touch, compliance increased with touch and no label, positive label and no touch, or negative label and touch.",fitd,1,include,J Social Psych 1985 N=120 on interpersonal touch × social labeling × FITD; eligible.,llm-claude-opus-4-7
openalex:W2040842263,10.1080/00224545.1986.9713577,1986,Compliance Employing a Combined Foot-in-the-Door and Door-in-the-Face Procedure,Morton Goldman,The Journal of Social Psychology,"Abstract The foot-in-the-door procedure increases compliance for a desired target request by making an easier first request. In the door-in-the-face procedure, compliance is increased by first making an extremely hard request and following this with a target request, the one actually desired. The current study combined both of these procedures and formulated a new compliance technique consisting of two initial requests to precede the target request. Three hundred and eighty subjects selected at random from the telephone directory were called to test the new compliance procedure. The results showed that compliance was significantly greater for the new combination method when compared with both other methods. The theoretical model developed to devise and explain the new method also received support.",ditf;fitd,4,include,J Social Psychology 1986 N=380 telephone experiment combining FITD+DITF in a hybrid sequential procedure; eligible.,llm-claude-opus-4-7
openalex:W2074152418,10.1177/0146167286122006,1986,The Role of Source Legitimacy in Sequential Request Strategies of Compliance,Michael E. Patch,Personality and Social Psychology Bulletin,"The foot-in-the-door and door-in-the-face techniques for compliance were compared under conditions of high and low source legitimacy in a telephone survey. Calls were made to 240 people, employing either the FITD, DITF, or a control, requesting television viewing preferences for either a public interest group (high legitimacy) or a private consulting firm (low legitimacy). It was predicted that both techniques would be effective when legitimacy was high but that only the FITD would be effective when legitimacy was low. Compliance results supported this prediction, yielding a significant chi-square for response X strategy X source legitimacy. The results were interpreted in terms of the type of pressure or obligation that may follow from each strategy.",ditf;fitd,2,include,"PSPB 1986 telephone experiment N=240 on FITD/DITF × source legitimacy; eligible (experimental, FITD/DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W2325370491,10.1177/002224378602300206,1986,Effectiveness of Multiple Request Strategies: A Synthesis of Research Results,"Edward F. Fern, Kent B. Monroe, Ramon A. Avila",Journal of Marketing Research,"Foot in the door and door in the face have been cited frequently as effective strategies for gaining compliance with behavioral requests. However, research efforts to confirm these two phenomena have produced mixed results. After deriving predictions about how the favorability of available information influences compliance, the authors report a synthesis of research results for both paradigms. Combined effect sizes across research results for several moderating variables are compiled. Implications for theoretical, empirical, and practical application of the syntheses are discussed.",ditf;fitd,2,include,JMR 1986 synthesis of FITD and DITF research with effect-size compilation; eligible (synthesis of primary empirical literature).,llm-claude-opus-4-7
openalex:W2021942259,10.1037/0022-3514.52.6.1174,1987,Consistency-based compliance: When and why do children become vulnerable?,"Nancy Eisenberg, Robert B. Cialdini, Heather McCreath, Rita Shell",Journal of Personality and Social Psychology,"This study examines the nature and development of behavioral consistency pressures in children. Specifically, we examined the effectiveness of the foot-in-the-door procedure in producing consistent prosocial behavior and self-attributions in kindergartners and second and fifth graders. Children were either induced to comply with a request to share prize coupons or were not given this initial prosocial experience. Those who complied either were labeled as helpful by an adult or were not. Later, children were given the opportunity to help under public or private circumstances. Moreover. children's understanding of trait stability, their internal preference for consistent behavior, and their belief that adults prefer behavioral consistency were assessed. Consistent responding began to occur within the foot-in-the-door procedure in the second grade, and this developmental shift was paralleled by a shift in children's understanding of trait stability. Furthermore, once the foot-in-the-door effect appeared among the second and fifth graders, its strength was significantly affected by the children's internal preference for consistency.",fitd,1,include,"JPSP 1987 FITD experiment with children (kindergarten/grade 2/grade 5) on prosocial behavior + helpful labeling; eligible (experimental, FITD, compliance outcome — child population still meets §2.1 as participants making decisions).",llm-claude-opus-4-7
openalex:W2036928781,10.1080/00223980.1987.9915505,1987,"Mediating Effects of Material Payment, Social Reinforcement, and Familiarity on Foot-in-the-Door Phenomena in Thailand","David V. Stimpson, Sithichoke Waranusuntikule",The Journal of Psychology,"Abstract Material payment, social reinforcement, and familiarity were examined as possible mediating variables in the foot-in-the-door technique in the Thai society. Female college students in Thailand were randomly assigned to one of the eight possible combinations of the above three variables (e.g., material payment-social reinforcement-familiarity; no material payment-social reinforcement-familiarity; material payment-no social reinforcement-familiarity). At first contact, subjects were asked to respond to a 10-item checklist regarding environmental concerns. Four days later the same subjects were asked to travel a few miles from the college to plant trees as part of an environmental enhancement project. Verbal compliance (agreeing to go) and behavioral compliance (showing up at the appointed time and place for transportation to the planting site) were assessed and analyzed according to the experimental condition to which each subject was assigned. Social reinforcement significantly affected both verbal and behavioral compliance, whereas neither material payment nor familiarity affected either verbal or behavioral compliance. Social reinforcement was concluded to be a mediating variable in the foot-in-the-door phenomenon.",fitd,1,include,Journal of Psychology 1987 FITD experiment in Thailand with material payment / social reinforcement / familiarity mediators; eligible.,llm-claude-opus-4-7
openalex:W2094763639,10.1002/ejsp.2420170311,1987,Tabacco deprivation: The foot‐in‐the‐door technique versus the low‐ball technique,Robert Vincent Joule,European Journal of Social Psychology,"Abstract The present experiment was aimed at comparing the efficiency of the foot‐in‐the‐door technique (Freedman and Fraser, 1966) to that of the low‐ball technique (Cialdini Bassett, Cacioppo and Miller, 1978). Subjects were requested to abstain from smoking for 18 hours. The results demonstrated the superiority of the low‐ball technique. An original method of operationalizing the low‐ball technique (the use of intermediate behaviours) is presented herein.",fitd;lowball,3,include,"EJSP 1987 experiment comparing FITD vs lowball for tobacco deprivation request; eligible (experimental, two techniques, behavioral compliance outcome).",llm-claude-opus-4-7
pmid:3598861,10.1037//0022-3514.52.6.1174,1987,Consistency-based compliance: when and why do children become vulnerable?,"Eisenberg N, Cialdini RB, McCreath H, Shell R",Journal of personality and social psychology,,fitd,1,include,JPSP 1987 — duplicate of i=159 (consistency-based compliance in children FITD); flag at dedup-extraction.,llm-claude-opus-4-7
openalex:W1981946861,10.2466/pr0.1988.62.1.31,1988,A New Application of the Foot-in-the-Door Technique: Friend or Stranger?,Brock Kilbourne,Psychological Reports,"Three groups of friends (small request only [a few minutes], larger request only [30 to 40 minutes], and small request then a larger request) and one group of strangers (larger request only) were investigated to assess a new application of the foot-in-the-door technique for the induction of compliance. Friends generally complied to requests and expected others to do so as well. Strangers generally did not comply to the 30- to 40-min. request and expected others to refuse also. An effect emerged when comparing the two-request condition of friends with the larger request-only condition of strangers. A reverse effect emerged when comparing the two-request condition of friends with the larger request only condition of friends. Female but not male requesters obtained greater compliance in the two-request of friends' condition. These findings indicated the differential effect of the foot-in-the-door technique for the induction of compliance and were discussed in relation to norms of friendship.",fitd,1,include,Psychological Reports 1988 FITD application to friends vs strangers; eligible.,llm-claude-opus-4-7
openalex:W2022542920,10.1080/00224545.1988.9924559,1988,Differential Perception of Source Legitimacy in Sequential Request Strategies,Michael A. Patch,The Journal of Social Psychology,"Abstract Foot-in-the-door (FITD) and door-in-the face (DITF) techniques were compared in a telephone survey that also sought to assess how legitimate the source of the request seemed to the respondents. Calls were made to 120 Americans by an interviewer from a fictitious private consulting firm, using a source name designed to have low perceived legitimacy. It had been expected from previous research that only the FITD technique would successfully produce compliance under these circumstances, and that the FITD compilers would also yield higher ratings of the source's legitimacy than either the DITF or a control. This prediction was confirmed, but some evidence suggested that the source legitimacy question in the procedure also affected the compliance level of DITF subjects.",ditf;fitd,2,include,J Social Psych 1988 telephone-survey experiment on FITD/DITF × source legitimacy; eligible.,llm-claude-opus-4-7
openalex:W2149758379,10.1080/00224545.1988.9711367,1988,Compliance as a Function of Elapsed Time Between First and Second Requests,"Arthur L. Beaman, Nancy Mehrkens Steblay, M.R. Preston, Bonnel Klentz",The Journal of Social Psychology,"Abstract A stringent test of the self-perception explanation of the foot-in-the-door (FITD) effect was made. Time varied from 1 to 21 days between the two requests, and some conditions included a reminder of previous helping opportunities to make one's self-percept salient. Male and female heads of households (N = 586) participated. No FITD effect was obtained, and overall support for the self-perception predictions was not found.",fitd,1,include,"J Social Psych 1988 N=586 on FITD compliance × elapsed time + reminder manipulation; eligible (experimental, FITD, compliance outcome — null finding still informative).",llm-claude-opus-4-7
openalex:W2107885904,10.1177/016502548901200305,1989,Consistency-based Compliance in Children: When and Why Do Consistency Procedures Have Immediate Effects?,"Nancy Eisenberg, Robert B. Cialdini, Heather McCreath, Rita Shell",International Journal of Behavioral Development,"The purpose of this study was to examine the nature and development of behavioural consistency pressures in children. Specifically, the effectiveness of the foot-in-the-door procedure on subsequent verbally reported prosocial intentions and enacted intentions was examined with preschoolers/kindergarters, second, and fifth graders. Children were either induced to comply with a request to share prize coupons or were not given this initial prosocial experience. Those who were induced to comply either were or were not labelled as helpful by an adult. Immediately, after, children were asked to indicate how they would behave in a number of situations in which prosocial behaviour was an option, and to enact two such situations behaviourally. Moreover, children's understanding of trait stability, their internal preference for consistent behaviour, and their belief that adults prefer behavioural consistency were assessed. The foot-in-the-door procedure resulted in consistent responding for children with a basic understanding of traits. Further, for girls, its strength was significantly affected by the children's internal preference for consistency. In addition, the ability to label traits was positively associated with young children's verbally reported prosocial behaviour and young girls' enacted behaviour. The findings are interpreted as supporting the view that both socio-cognitive and motivational factors moderate the immediate effects of the foot-in-the-door procedure on the report and enactment of positive behaviours.",fitd,1,include,FITD compliance experiment in children with consistency-pressure manipulation (International J Behavioral Development); eligible,llm-claude-opus-4-7
openalex:W2152177319,10.1177/0022022189201001,1989,A Cross-Cultural Investigation of the Foot-in-the-Door Compliance Induction Procedure,Brock Kilbourne,Journal of Cross-Cultural Psychology,"The present study reports on three separate field experiments that investigated, respectively, the foot-in-the-door (FITD) compliance induction procedure in three cultures (Paris, France; Frankfurt, West Germany; and Amsterdam, the Netherlands). A three-group design was employed in all three settings: a small request only, a large request only (control), and a small request followed by a large request. Ratings of the size of the request, normative expectations of what others would be likely to do in response to a similar request, and actual compliance behavior were obtained. Across all three experiments, the small request was rated as small and the large request was rated as large. Compliance behavior and normative expectations varied systematically as a function of request condition. An FlTD effect, however, emerged only in the Amsterdam sample. The findings were discussed in relation to request norms, self-perception theory, a probabilistic model of social psychology, and the ideological underpinnings of FITD.",fitd,1,include,J Cross-Cultural Psych 1989 three field experiments on FITD in Paris/Frankfurt/Amsterdam; eligible.,llm-claude-opus-4-7
openalex:W2154057324,10.1111/j.1468-2958.1990.tb00218.x,1990,Self-Inference and the Foot-in-the-Door Technique Quantity of Behavior and Attitudinal Mediation,James Price Dillard,Human Communication Research,"The purpose of this investigation was to test two aspects of the self-perception theory account of the foot-in-the-door (FITD) phenomenon. The first aspect tested was the claim that the greater the quantity of behavior associated with the initial request, the greater the likelihood of compliance with the later request. Quantity of behavior was operation-alized as (a) request size and (b) active versus passive execution, that is, whether the target person actually carried out the request or simply agreed to do so. The second aspect tested was the claim that changes in self-perception mediate the FITD effect. A field experiment was conducted to address these concerns. The results showed that a self-inference explanation is viable; however, a strict self-perception account fails because neither request size nor execution showed any correspondence to attitudinal measures or to compliance with the second request. Implications for a self-inference explanation are discussed.",fitd,1,include,Human Communication Research 1990 FITD experiments on quantity-of-behavior moderation; eligible.,llm-claude-opus-4-7
openalex:W2135630262,10.1177/0146167291173008,1991,The Current Status of Research on Sequential-Request Compliance Techniques,James Price Dillard,Personality and Social Psychology Bulletin,"Three meta-analyses have been conducted on the foot-in-the-door literature and two on the door-in-the-face. This article presents a qualitative comparison and synthesis of those quantitative reviews. First, an overview of the findings is presented. Next, two recent attempts to develop a theoretical perspective that accounts for both request sequences are examined. Finally, attention is given to questions that are as yet unresolved.",ditf;fitd,2,include,PSPB 1991 comparative synthesis of FITD and DITF meta-analyses; eligible (review of empirical literature).,llm-claude-opus-4-7
openalex:W2166102666,10.1177/0146167291173007,1991,Meta-Analytic Contributions to the Literature on Prosocial Behavior,Nancy Eisenberg,Personality and Social Psychology Bulletin,"In recent years, investigators have increasingly applied meta-analytic techniques to the study of prosocial behavior. Meta-analytic procedures have been used to summarize across numerous studies, to examine the differences among subsets of studies that differ in critical ways, and to test theoretically derived hypotheses. Particular areas of focus have included the relation of prosocial behavior to perspective taking moral reasoning, and mood; testing theoretical assertions regarding the role of mood state in prosocial behavior; helping behavior in urban versus rural settings; and the effectiveness and bases of the foot-in-the-door effect. The contributions of meta-analysis to the study of these topics are discussed, as are some problems with the literature.",fitd,1,include,PSPB 1991 meta-analytic contributions to prosocial behavior incl FITD; eligible (meta-analysis touching FITD).,llm-claude-opus-4-7
openalex:W2003982828,10.1080/08824099309359921,1993,Getting a foot in the door with drinking and driving: A field study of healthy influence,"Ted Κ. Taylor, Steve Booth‐Butterfield",Communication Research Reports,"The persuasion tactic, foot‐in‐the‐door, was employed to increase compliance with a bartender's request to call a taxi for alcohol‐impaired patrons in a bar. Randomly selected treatment participants (n = 15) were asked to sign a petition against drunk driving in the bar and were given an informational pamphlet. Control participants (n = 15) were not approached. Over the course of six weeks, all participants were asked to call a taxi when they became alcohol‐impaired. Results showed a strong, statistically significant effect for FITD (phi = .50). Evidence indicates that FITD can be easily and successfully implemented in field settings.",fitd,1,include,"Communication Research Reports 1993 FITD field study on bartender drunk-driving taxi-calling (N=15+15); eligible (field study, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2037572433,10.1080/10570319409374490,1994,Encouraging donations to charity: A field study of competing and complementary factors in tactic sequencing,"Robert A. Bell, Matthew Cholerton, Kevin E. Fraczek, Guy S. Rohlfs, Brian A. Smith",Western Journal of Communication,"The independent and combined effects of the foot‐in‐the‐door (FITD) and pregiving compliance techniques were examined as part of a door‐to‐door fundraising effort on behalf of a local AIDS organization. The FITD procedure attempts to increase compliance with a critical request by first obtaining compliance with a smaller request. Self‐perception theory posits that compliance with the initial request leads the subject to see self as helpful and concerned. Pregiving entails the provision of a gift or favor prior to issuing the critical request. The norm of reciprocity calls for reciprocation of this gesture, which should oblige the subject to give. Each subject was solicited at home with one of five message strategies. Control subjects were simply asked to make a donation. FITD subjects were asked to sign a petition encouraging state support of AIDS programs before receiving the critical request. Pregiving subjects were given a brochure described as containing “life‐saving information""’ before being asked to make a donation. Pregiving/FITD subjects were given a brochure, asked to sign the petition, and then received the donation request. FITD/Pregiving subjects were asked to sign a petition and were then given the brochure before being asked for money. Pregiving/FITD was hypothesized to be no more effective than the control strategy because the act of signing the petition should be seen as a payback for the brochure, thereby fulfilling the reciprocity norm and short‐circuiting a self‐perception analysis. In contrast, self‐perception and pressures to reciprocate were expected to work together harmoniously when the order was petition/brochure; the FITD/Pregiving condition was predicted to be the most effective message strategy. Results indicate that FITD and pregiving were more profitable than the control strategy. As expected, the Pregiving/FITD order did not differ significantly from the control condition in the amount of funds generated. The FITD/Pregiving technique was significantly more effective than the control message and the Pregiving/FITD tactic, but its effectiveness did not differ significantly from that obtained for FITD and Pregiving. Applied and theoretical implications are discussed.",fitd,1,include,"Western J Communication 1994 fundraising field study on FITD × pregiving for AIDS-charity donations; eligible (field study, FITD + reciprocity, donation outcome).",llm-claude-opus-4-7
openalex:W2046247492,10.1080/00224545.1994.9710878,1994,Effects of Public Image Concerns and Self-image on Compliance,"Bruce Rind, Daniel J. Benjamin",The Journal of Social Psychology,"Abstract Whether compliance is affected by targets' impression management was investigated. A confederate approached male shoppers sitting either alone or with a female companion in an American shopping mall and attempted to convince the male shoppers to agree to purchase raffle tickets. The presence of a female companion was expected to heighten the male shoppers' concerns about public image. The effects of self-image on compliance were also examined, using foot-in-the-door (FITD) strategy. The shoppers who were with a female companion agreed to buy more tickets than the shoppers who were alone did, but compliance did not differ as a function of strategy. Thus, concerns about public image affected compliance more than concerns about self-image did.",fitd,1,include,"J Social Psych 1994 mall-based experiment on public image × compliance with raffle ticket purchase; eligible (field experiment, FITD, purchase compliance).",llm-claude-opus-4-7
openalex:W1997073947,10.1207/s15327027hc0701_4,1995,Foot-in-the-Door and Cancer Prevention,"Danielle J. Dolin, Steve Booth‐Butterfield",Health Communication,"Foot-in-the-door (FITD) technique was applied to a health care setting to determine if this compliance method could be used toward increasing cancer prevention rates. Self-perception was used as the theoretical explanation for the FITD technique. Subjects were mall merchants attending the setting during two days of a scheduled area health fair. Two groups were run. One cell received both a first and second request (the FITD cell), while the control cell received only the second request. As expected, statistically significant effects indicated higher compliance rates of the FITD group. Attitude measures concerning the general topic of prevention and the topic of breast and cervical cancer prevention were taken. Attitudes of the FITD group were expected to be more favorable than the attitudes of the control group. Consistently results indicated a reverse attitude effect. Implications of the findings are discussed. Alternative explanations to self perception were offered.",fitd,1,include,"Health Comm 1995 FITD field experiment with mall-merchant population at health fair for cancer prevention; eligible (field experiment, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2014240432,10.1037/0022-3514.69.1.91,1995,Does self-perception change explain the foot-in-the-door effect?,"Donald R. Gorassini, James M. Olson",Journal of Personality and Social Psychology,"Consent to perform a small favor increases a respondent's susceptibility to perform a relatively large favor. This phenomenon, known as the foot-in-the-door effect, is considered to result from induced self-perception changes: the respondent comes to feel helpful for doing the small favor and complies again later out ofa desire to maintain the instilled self-view. This study did not find a link between self-perception changes and large-request compliance in 2 experiments, although manipulations successfully altered self-rated helpfulness. Specifically, self-rated helpfulness increased (in Experiments 1 & 2) if participants' consent to a small favor brought social approval, and the ratings decreased (in Experiment 2) when social feedback for the small favor contained consensus information (i.e., indicated everyone else was also doing the favor). However, the ratings failed to predict either foot-in-the-door effects actually observed or compliance generally. Preexperimental gender differences in self-perceived helpfulness, in which women construed themselves to be more helpful than men, did successfully predict compliance with the large request. Implications for a theory of foot-in-the-door are discussed.",fitd,1,include,"JPSP 1995 two experiments testing self-perception mediation of FITD; eligible (experimental, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2169455100,10.1037/0022-3514.69.2.318,1995,Preference for consistency: The development of a valid measure and the discovery of surprising behavioral implications.,"Robert B. Cialdini, Melanie R. Trost, Jason T. Newsom",Journal of Personality and Social Psychology,"A measure of preference for consistency (the PFC Scale) was developed. In three construct validation experiments, scores on the PFC successfully predicted individuals who would and would not be susceptible to a set of standard consistency-based effects: cognitive balance, foot in the door, and dissonance. The pattern of results in each of the experiments suggested the type of consistency that the PFC measures: a tendency to base one's responses to incoming stimuli on the implications of existing (prior entry) variables, such as previous expectancies, commitments, and choices. A surprisingly large percentage (at least half) of our participants showed no strong inherent preference for consistency—a finding that may explain the frequent failure to detect or replicate (a) traditional consistency effects and (b) a wide variety of other experimental phenomena. It is quite remarkable how many of the great, early theorists of social psychology developed or played an important role in developing consistency theories of human motivation (Brehm& Cohen, 1962;Festinger, 1957;Heider, 1946, 1958; McGuire, 1960; Newcomb, 1953; Osgood & Tannenbaum, 1955; Rokeach, 1960; Rosenberg & Abelson, 1960; Zajonc, 1960). It seems equally remarkable, then, that despite the counsel of so respected an array of minds and despite a decade-long cornucopia of supportive work (from the late 1950s to the late 1960s), consistency-based explanations are rarely invoked in present-day social psychological accounts of human functioning (Aronson, 1992; Berkowitz & Devine, 1989), even though several of the faithful have continued through the years to try to draw attention to the applicability of consistency motives to a wide array of behavior (Aronson, 1992; Cialdini & DeNicholas, 1989; McGuire, 1990; Wicklund & Brehm, 1976;Insko, 1984). To what are we to attribute this rather dramatic shift by social psychologists away from the explanatory utility of the consistency principle—that people are motivated toward cognitive consistency and will change their beliefs, attitudes, perceptions, and actions to achieve it? On a general level, one could point to the often decried trendiness of scientific investigation and to the reward structure of the scientific enterprise, which make well-researched issues less",fitd,1,include,"JPSP 1995 Cialdini PFC scale development and validation against FITD/dissonance/balance; eligible (experimental, FITD mechanism, compliance outcome).",llm-claude-opus-4-7
openalex:W2079314714,10.1207/s1532768xjepc0703_2,1996,The Effects of Two Sequential-Request Strategies on Teachers' Acceptability and Use of a Classroom Intervention,"Brian K. Martens, Susan Q. Kelly, Maureen T. Diskin",Journal of Educational and Psychological Consultation,"Abstract This study examined the effects of two sequential-request strategies foot-in-the-door (FrrD) and door-in-the-face (DITF) on teachers' ratings of treatment acceptability and implementation of a classroom intervention. Sixty-one teachers were randomly assigned to 1 of 3 experimental conditions in which they complied with a small initial request, failed to comply with a large initial request, or received no initial request. Teachers then rated the acceptability of a classroom intervention that they were asked to implement for 1 hr on each of 2 consecutive school days. Results showed the mean acceptability ratings for the DITF condition to be significantly lower than the control condition, but neither differed significantly from the FITD condition. Fewer teachers in the DITF condition implemented the intervention than controls. The implications of these results for applying social influence strategies to school consultation are discussed.",ditf;fitd,2,include,"J Educational Psychology Consultation 1996 randomized teacher experiment on FITD/DITF for classroom intervention acceptability; eligible (RCT, FITD/DITF manipulation, compliance outcome).",llm-claude-opus-4-7
openalex:W1992451914,10.1207/s15327957pspr0304_2,1999,The Foot-in-the-Door Compliance Procedure: A Multiple-Process Analysis and Review,Jerry M. Burger,Personality and Social Psychology Review,"Research on the social compliance procedure known as the foot-in-the-door (FITD) technique is reviewed. Several psychological processes that may be set in motion with a FITD manipulation are identified: self-perception, psychological reactance, conformity, consistency, attributions, and commitment. A review of relevant investigations and several meta-analyses support the notion that each of these processes can influence compliance behavior in the FITD situation. I argue that the combined effects of these processes can account for successful FITD demonstrations as well as studies in which the technique was ineffective or led to a decrease in compliance. The experimental conditions most likely to produce an FITD effect are identified.",fitd,2,include,PSPR 1999 Burger's narrative + meta-analytic review of FITD literature identifying 6 underlying processes; eligible (review of empirical literature; primary studies cited are eligible).,llm-claude-opus-4-7
