id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W2158765536,10.1080/03637750701397098,2007,The Persuasive Effects of Message Framing in Organ Donation: The Mediating Role of Psychological Reactance,"Amber Marie Reinhart, Heather Marshall, Thomas Hugh Feeley, Frank Tutzauer",Communication Monographs,"The effects of message framing on reactions to campaign messages promoting organ donation were examined in three experiments. It was predicted that gain-framed messages would produce more positive reactions toward organ and tissue donation. In Study 1, students (N=189) responded to either a gain-framed or loss-framed message about organ donation. Study 2 (N=318) and Study 3 (N=433) examined the role of psychological reactance as a mediator between framing and reactions. Results indicated an effect for framing across the three studies—specifically, students reading a gain-framed message reported more favorable reactions toward the scripted message and lower psychological reactance. Psychological reactance and perceived manipulative intent were found to mediate the relationship between framing and message reactions.",gain-framing;loss-framing,2,include,"Communication Monographs 2007 three experiments (N=189, N=318, N=433) on framing × organ donation × reactance; eligible (experimental, framing, donation outcome).",llm-claude-opus-4-7
doi:10.1002/mar.20217,10.1002/mar.20217,2008,Consumer choices under product option framing: Loss aversion principles or sensitivity to price differentials?,"Dipayan Biswas, Stacy Landreth Grau",Psychology &amp; Marketing,"AbstractThe effects of options framing can be theoretically explained by loss aversion principles as well as by potential alternative explanations (e.g., sensitivity to price differentials). This paper examines the interaction effects between option framing and two types of cognitive constraints (availability of cognitive resources and additional redundant product information) on consumer choices for adding or deleting optional product features. In the process, the research attempts to provide empirical support for one theoretical model (e.g., loss aversion principles) versus the other (e.g., sensitivity to price differentials). The results support the hypotheses that consumers choose a higher number of product options when starting from a fully loaded model than from a base model, and that this effect is magnified when consumers make choices under high cognitive constraints. In essence, the results empirically support the theoretical premise of the effects of option framing being driven by loss aversion principles than by diminished sensitivity to price differentials. © 2008 Wiley Periodicals, Inc.",loss-framing,1,include,Psychology & Marketing 2008 on option-framing × cognitive resources × consumer choice; eligible.,llm-claude-opus-4-7
openalex:W1966935216,10.1111/j.1460-2466.2008.00393.x,2008,Effects of Gain Versus Loss Frame Antidrug Ads on Adolescents,"Hyunyi Cho, Franklin J. Boster",Journal of Communication,"Improving the effectiveness of antidrug ads is an important public health concern. Central to achieving this aim is identifying the message strategies that address the differential characteristics of adolescent audiences. This study examined the effects of gain versus loss frame antidrug ads on adolescents with different social and behavioral characteristics. A posttest-only experiment was conducted to examine if these audience factors moderate the effects of message framing. Loss-frame messages, rather than gain-frame messages, were more persuasive for adolescents who report that their friends use drugs. Neither gain nor loss framing had a persuasive advantage for adolescents who report that their friends do not use drugs, although this outcome may be the result of a ceiling effect. Implications of the results for future theory and research are discussed.",gain-framing;loss-framing,2,include,"Journal of Communication 2008 posttest-only experiment on gain/loss antidrug ads in adolescents; eligible (experimental, framing manipulation, persuasion outcome).",llm-claude-opus-4-7
openalex:W2072828624,10.1016/j.jesp.2008.12.005,2008,"The cultural congruency effect: Culture, regulatory focus, and the effectiveness of gain- vs. loss-framed health messages","Ayşe K. Üskül, David K. Sherman, John Fitzgibbon",Journal of Experimental Social Psychology,"Abstract\n The present study contributes a cultural analysis to the literature on the persuasive effects of matching message frame to individuals? motivational orientations. One experiment examines how members of cultural groups that are likely to differ in their regulatory focus respond to health messages focusing on either the benefits of flossing or the costs of not flossing. White British participants, who had a stronger promotion focus, were more persuaded by the gain-framed message, whereas East-Asian participants, who had a stronger prevention focus, were more persuaded by the loss-framed message. This cultural difference in persuasion was mediated by an interaction between individuals? self-regulatory focus and type of health message. Thus health messages framed to be culturally congruent led participants to have more positive attitudes and stronger intentions to perform the health behaviors, and the interaction between self-regulatory focus and message frame emerged as the pathway through which the observed cultural difference occurs. Discussion focuses on the integration of individual difference, socio-cultural, and situational factors into models of health persuasion.",gain-framing;loss-framing,2,include,"JESP 2008 cross-cultural experiment on regulatory focus × gain-loss framing in health messages; eligible (experimental, framing, intention outcome).",llm-claude-opus-4-7
openalex:W2086943085,10.1080/14622200701767803,2008,Message framing for smoking cessation: The interaction of risk perceptions and gender,"Benjamin A. Toll, Peter Salovey, Stephanie S O'Malley, Carolyn M. Mazure, Amy E. Latimer‐Cheung, Sherry A. McKee",Nicotine & Tobacco Research,"Because quitting smoking is clearly linked to preventing health problems such as lung cancer, research on health message framing based on prospect theory suggests that gain-framed messages (i.e., emphasizing the benefits of quitting smoking) would be more persuasive in promoting cessation than loss-framed messages (i.e., emphasizing the costs of continuing to smoke). However, because women tend to anticipate greater perceived risk from quitting smoking than men, this may affect how receptive they are to specific message framing interventions. Data from 249 participants (129 females, 120 males) in a clinical trial of message framing for smoking cessation with bupropion were used to examine how gender differences in perceptions of the risks associated with quitting influence the effects of framed interventions using number of days to smoking relapse as the criterion. Perceived risk of quitting scores were dichotomized using a median split for the entire sample. Women reported a higher perceived risk of cessation than men. Participants who anticipated high risks associated with quitting smoking reported fewer days to relapse. Further, females in the gain-framed condition who reported low perceived risks of cessation had a greater number of days to relapse, as opposed to females in the loss-framed condition. These findings suggest that message framing interventions for smoking cessation should consider the influence of gender and risk perceptions associated with quitting on the effectiveness of framed interventions.",gain-framing;loss-framing,2,include,"Nicotine & Tobacco Research 2008 study on framing × gender × smoking cessation persuasion; eligible (experimental, framing, intent-to-quit outcome).",llm-claude-opus-4-7
openalex:W2087791853,10.1348/135910707x246186,2008,Promoting participation in physical activity using framed messages: An application of prospect theory,"Amy E. Latimer‐Cheung, Tara A. Rench, Susan E. Rivers, Nicole A. Katulak, Stephanie A. Materese, Lisa Cadmus, Althea Hicks, Julie Keany Hodorowski, Peter Salovey",British Journal of Health Psychology,"OBJECTIVES: Messages designed to motivate participation in physical activity usually emphasize the benefits of physical activity (gain-framed) as well as the costs of inactivity (loss-framed). The framing implications of prospect theory suggest that the effectiveness of these messages could be enhanced by providing gain-framed information only. We compared the effectiveness of gain-, loss-, and mixed-framed messages for promoting moderate to vigorous physical activity. DESIGN: Randomized trial. METHOD: Sedentary, healthy callers to the US National Cancer Institute's Cancer Information Service (N=322) received gain-, loss-, or mixed-framed messages on three occasions (baseline, Week 1, and Week 5). Social cognitive variables and self-reported physical activity were assessed at baseline, Week 2, and Week 9. Separate regression analyses were conducted to examine message effects at each assessment point. RESULTS: At Week 2, gain- and mixed-framed messages resulted in stronger intentions and greater self-efficacy than loss-framed messages. At Week 9, gain-framed messages resulted in greater physical activity participation than loss- or mixed-framed messages. Social cognitive variables at Week 2 did not mediate the Week 9 framing effects on physical activity participation. CONCLUSIONS: Using gain-framed messages exclusively may be a means of increasing the efficacy of physical activity materials.",gain-framing;loss-framing,2,include,British J Health Psych 2008 experiment on gain/loss/mixed framing for physical-activity participation; eligible.,llm-claude-opus-4-7
openalex:W2158034820,10.1080/10410230801967825,2008,Adolescents' Perceptions of Canadian Cigarette Package Warning Labels: Investigating the Effects of Message Framing,"Catherine E. Goodall, Osei Appiah",Health Communication,"This study investigates gain-framed and loss-framed messages on graphic cigarette warning labels and their effects on adolescents' smoking-related attitudes and behaviors. Canadian cigarette warning labels emphasizing health consequences of smoking (loss-framed) were digitally manipulated into gain-framed versions. High school students (N = 210) completed a questionnaire measuring attitudes, perceptions of the warnings, and behavioral intentions. The study used a posttest-only comparison group design with random assignment. The independent variable was message framing (loss-framed, gain-framed avoidance, gain-framed benefits), and the dependent variables were (a) attitudes toward the warning, (b) attitudes toward smoking, (c) effectiveness in reducing smoking levels, (d) intentions to smoke, (e) effectiveness in improving one's ability to quit, and (f) effectiveness in increasing the likelihood of a smoker quitting. Results indicate that adolescents had more favorable attitudes toward the loss-framed warnings and perceived them as more effective than the gain-framed warnings. Further, smokers exposed to the loss-framed version featuring decaying teeth had significantly lower intentions to smoke in the future. Loss-framed warning labels appear to have a positive influence on adolescents' smoking-related attitudes and behavioral intentions.",gain-framing;loss-framing,2,include,Health Comm 2008 N=210 experiment on gain/loss-framed Canadian cigarette warning labels for adolescents; eligible.,llm-claude-opus-4-7
openalex:W2167593705,10.1002/ejsp.496,2008,The influence of self‐efficacy on the effects of framed health messages,"Jonathan van ‘t Riet, Robert A. C. Ruiter, Marieke Q. Werrij, Hein de Vries",European Journal of Social Psychology,"Abstract Health promoting messages can be framed in terms of the gains that are associated with healthy behaviour, or the losses that are associated with unhealthy behaviour. In this study, we examined the influence of self‐efficacy to quit smoking on the effects of gain framed and loss framed anti‐smoking messages in a randomized controlled trial among 539 adult smokers. Participants with a high self‐efficacy to quit smoking reported higher levels of motivation to quit smoking after receiving a loss framed message than after receiving a gain framed message or no message. For these participants receiving a gain framed message did not result in a higher motivation to quit smoking than receiving no message. For participants with a low self‐efficacy to quit smoking there were no differences in motivation to quit smoking between the gain framed message condition, loss framed message condition and control condition. Our results suggest that self‐efficacy can moderate the effects of message framing on persuasion. Copyright © 2008 John Wiley &amp; Sons, Ltd.",gain-framing;loss-framing,2,include,"EJSP 2008 N=539 randomized trial of gain/loss framing × self-efficacy in anti-smoking messages; eligible (RCT, behavior-change outcome, framing technique).",llm-claude-opus-4-7
doi:10.1016/j.ijpsycho.2009.05.006,10.1016/j.ijpsycho.2009.05.006,2009,"Something to gain, something to lose: The cardiovascular consequences of outcome framing","Mark D. Seery, Max Weisbuch, Jim Blascovich",International Journal of Psychophysiology,,gain-framing;loss-framing,3,include,"Int J Psychophysiology 2009 on cardiovascular consequences of outcome framing; eligible (experimental, framing, physiological + behavior outcome — borderline but framing mechanism is core).",llm-claude-opus-4-7
openalex:W1970190931,10.1016/j.jesp.2009.04.002,2009,Message framing and color priming: How subtle threat cues affect persuasion,"Mary A. Gerend, Tricia Sias",Journal of Experimental Social Psychology,,gain-framing;loss-framing,2,include,"JESP 2009 on message framing × color priming × persuasion; eligible (experimental, framing, persuasion outcome).",llm-claude-opus-4-7
openalex:W2060807696,10.1080/08870440902893708,2009,Moving beyond the function of the health behaviour: The effect of message frame on behavioural decision-making,"Roger D. Bartels, Kristina Kelly, Alexander J. Rothman",Psychology and Health,"Health messages that provide gain- or loss-framed arguments have a differential impact on behavioural decision-making (Rothman & Salovey, 1997). Typically, gain-framed messages more effectively promote preventive health behaviours, which maintain health and minimise the risk of a health problem, whereas loss-framed messages more effectively promote detection behaviours, which involve the risk of finding a health problem. Two experiments tested the thesis that the risk implications of the behaviour are an important determinant of the persuasive impact of gain- and loss-framed appeals. Results revealed that when the risk associated with a health behaviour (either a prevention behaviour in Experiment 1 or a detection behaviour in Experiment 2) was low, participants responded more favourably to gain-framed messages. However, when the risk associated with the health behaviour (either prevention or detection) was high, participants responded more favourably to loss-framed messages. Discussion focuses on the importance of taking into account how individuals construe a behaviour when constructing framed appeals.",gain-framing;loss-framing,2,include,"Psychology & Health 2009 two experiments on framing × prevention/detection function distinction; eligible (experimental, framing, behavior intent outcome).",llm-claude-opus-4-7
openalex:W2114420714,10.1111/j.1467-9280.2009.02296.x,2009,Bounded Ethicality,"Mary C. Kern, Dolly Chugh",Psychological Science,"Ethical decision making is vulnerable to the forces of automaticity. People behave differently in the face of a potential loss versus a potential gain, even when the two situations are transparently identical. Across three experiments, decision makers engaged in more unethical behavior if a decision was presented in a loss frame than if the decision was presented in a gain frame. In Experiment 1, participants in the loss-frame condition were more likely to favor gathering ""insider information"" than were participants in the gain-frame condition. In Experiment 2, negotiators in the loss-frame condition lied more than negotiators in the gain-frame condition. In Experiment 3, the tendency to be less ethical in the loss-frame condition occurred under time pressure and was eliminated through the removal of time pressure.",gain-framing;loss-framing,2,include,"Psychological Science 2009 three experiments on framing × unethical decisions including negotiations; eligible (experimental, gain/loss frame, negotiation outcome).",llm-claude-opus-4-7
openalex:W2132485641,10.1002/ejsp.722,2009,Distinct pathways to persuasion: The role of affect in message‐framing effects,"Jonathan van ‘t Riet, Robert A. C. Ruiter, Marieke Q. Werrij, Math J. J. M. Candel, Hein de Vries",European Journal of Social Psychology,"Abstract Health‐promoting messages can be framed in terms of the gains that are associated with healthy behaviour (gain frame) or the losses that are associated with unhealthy behaviour (loss frame). In the present research, we examined the role of positive and negative affect in the persuasive effects of gain‐ and loss‐framed health‐promoting information. Experiment 1 ( N = 98) showed that gain‐framed information resulted in higher levels of information acceptance than loss‐framed information and that this effect was mediated by positive affect. The results of Experiment 2 ( N = 129) showed that gain‐framed information resulted in higher levels of information acceptance and attitude, an effect that was again mediated by positive affect. In addition, loss‐framed information resulted in more negative affect than gain‐framed information and negative affect increased participants' intention to engage in the healthy behaviour. These results suggest that affect may be of great importance in the persuasion process and may be particularly helpful to explain the underlying mechanisms of message framing effects. The findings also suggest that gain‐ and loss‐framed messages offer distinct pathways to persuasion. Copyright © 2009 John Wiley &amp; Sons, Ltd.",gain-framing;loss-framing,2,include,"EJSP 2009 gain/loss framing in health-promoting messages, 2 experiments with N=98 and N=129; mediation analysis on affect; eligible per §2 (experimental, framing manipulation, eligible behavioral-intention outcome).",llm-claude-opus-4-7
openalex:W2153405803,10.1111/j.1460-2466.2009.01417.x,2009,The Relative Persuasiveness of Gain-Framed and Loss-Framed Messages for Encouraging Disease Detection Behaviors: A Meta-Analytic Review,"Daniel J. O’Keefe, Jakob D. Jensen",Journal of Communication,"A meta-analytic review of 53 studies (N = 9,145) finds that in messages aimed at encouraging disease detection behaviors, loss-framed appeals (which emphasize the disadvantages of noncompliance with the communicator's recommendation) are only slightly, but statistically significantly, more persuasive than gain-framed appeals (which emphasize the advantages of compliance); the difference corresponds to a correlation of −.04. Loss-framed appeals enjoy a small statistically significant advantage for messages advocating breast cancer detection behaviors, but not for any other kind of detection behavior (detection of skin cancer, other cancers, dental problems, or miscellaneous other diseases) nor for all other kinds of detection behaviors combined. Thus, in advocacy of disease detection behaviors, using loss-framed rather than gain-framed appeals is unlikely to substantially improve persuasiveness.",gain-framing;loss-framing,2,include,"J Communication 2009 meta-analysis (53 studies, N=9145) on gain/loss framing for disease detection; eligible (meta-analysis).",llm-claude-opus-4-7
openalex:W2159947312,10.1093/her/cyp061,2009,Investigating message-framing effects in the context of a tailored intervention promoting physical activity,"Jonathan van ‘t Riet, Rob Ruiter, Marieke Q. Werrij, Hein de Vries",Health Education Research,"Health-promoting messages can be framed in terms of the gains associated with healthy behaviour or the losses associated with unhealthy behaviour. It has been argued that gain-framed messages promoting physical activity (PA) are more effective than loss-framed messages, but empirical findings are inconsistent. Also, no previous studies investigated the effects of gain- and loss-framed messages in the context of a computer-tailored PA intervention. In this study, we provided participants with computer-generated tailored feedback concerning their PA levels. In total, 787 participants entered in the study, of whom 299 completed all measures at a 3-month follow-up. We investigated whether gain- and loss-framed messages promoting PA affected information acceptance, attitude, intention and behaviour differently. The results showed that gain-framed messages resulted in stronger intentions to be physically active than loss-framed messages. This did not result in a significant increase in actual PA, however, as measured by a 3-month follow-up assessment. For information acceptance and attitude, a non-significant advantage of gain-framed messages was found. All effects had small effect sizes. Thus, whereas gain-framed information might be more persuasive than loss-framed information when it comes to promoting PA, the differences between gain- and loss-framed messages are likely to be small.",gain-framing;loss-framing,2,include,"Health Education Research 2009 tailored-intervention study on framing × physical activity promotion; eligible (intervention, framing, behavior outcome).",llm-claude-opus-4-7
openalex:W2008067288,10.1080/10410231003773326,2010,Predictors and the Role of Attitude Toward the Message and Perceived Message Quality in Gain- and Loss-Frame Antidrug Persuasion of Adolescents,"Hyunyi Cho, Jounghwa Choi",Health Communication,"This study examines predictors and the role of attitude toward the message and perceived message quality in the gain- and loss-framed antidrug persuasion of adolescents. Identification predicted the perceived effectiveness of gain- but not loss-frame ads, whereas perceived realism contributed to the perceived effectiveness of both frame ads. Positive affect predicted the attitude toward the gain-frame ads, whereas negative affect predicted the perceived quality of the loss-frame ads. Attitude toward the message was a stronger predictor of the effectiveness of gain-frame ads, while perceived message quality but not attitude toward the message was correlated with the effectiveness of loss-frame ads. Discussion focuses on implications for formative evaluation of health communication campaign messages.",loss-framing,2,include,Health Comm 2010 study on framing × attitude/quality × antidrug ads for adolescents; eligible.,llm-claude-opus-4-7
openalex:W2133608509,10.1111/j.1468-2958.2010.01385.x,2010,Influence of Self-Affirmation on Responses to Gain- Versus Loss-Framed Antismoking Messages,"Xiaoquan Zhao, Xiaoli Nan",Human Communication Research,"Journal Article Influence of Self-Affirmation on Responses to Gain- versus Loss-Framed Antismoking Messages Get access Xiaoquan Zhao, Xiaoquan Zhao 1Department of Communication, George Mason University, Fairfax, VA 22030, USA 1Corresponding author: Xiaoquan Zhao; Search for other works by this author on: Oxford Academic Google Scholar Xiaoli Nan Xiaoli Nan 2Department of Communication, University of Maryland, College Park, MD 20742, USA Search for other works by this author on: Oxford Academic Google Scholar Human Communication Research, Volume 36, Issue 4, 1 October 2010, Pages 493–511, https://doi.org/10.1111/j.1468-2958.2010.01385.x Published: 01 October 2010",loss-framing,1,include,Human Communication Research 2010 on self-affirmation × gain/loss-framed antismoking; eligible.,llm-claude-opus-4-7
openalex:W2147613666,10.1080/10810730.2010.499593,2010,The Use of Gain- or Loss-Frame Messages and Efficacy Appeals to Dissuade Excessive Alcohol Consumption Among College Students: A Test of Psychological Reactance Theory,"Brian L. Quick, Benjamin R. Bates",Journal of Health Communication,"The present study applies psychological reactance theory (PRT) to examine the effectiveness of a 2 (frame: gain, loss) x 2 (efficacy: present, not present) experiment to determine best practices in dissuading excessive alcohol consumption among college students. Results from the structural model revealed no association between a perceived threat to choose and message frame or efficacy appeals. As anticipated, a perceived threat to freedom was positively associated with state reactance, which in turn was positively associated with a boomerang effect and negatively associated with favorable source appraisal. State reactance was not associated with favorable attitudes toward preventing the overconsumption of alcohol. In addition to main effects, interactions between message frame and efficacy appeal with four person factors (participant age, trait reactance, perceived health risk, and alcohol consumption) were examined. Individuals perceiving health risk to be low would benefit from gain-frame messages, whereas loss-frame messages would be most effective for heavy drinkers. Finally, when communicating to underage drinkers, our results support using efficacy appeals when accompanied by a loss-frame message.",gain-framing;loss-framing,2,include,"J Health Comm 2010 2×2 experiment on framing × efficacy appeals × reactance for college drinking; eligible (experimental, framing, behavior-intention outcome).",llm-claude-opus-4-7
openalex:W2045465970,10.1111/j.1468-2958.2011.01419.x,2011,Relative Persuasiveness of Gain- Versus Loss-Framed Human Papillomavirus Vaccination Messages for the Present- and Future-Minded,Xiaoli Nan,Human Communication Research,"Journal Article Relative Persuasiveness of Gain- versus Loss-Framed Human Papillomavirus Vaccination Messages for the Present- and Future-Minded Get access Xiaoli Nan Xiaoli Nan 1Department of Communication, University of Maryland, College Park, MD, USA 1Corresponding author: Xiaoli Nan; Search for other works by this author on: Oxford Academic Google Scholar Human Communication Research, Volume 38, Issue 1, 1 January 2012, Pages 72–94, https://doi.org/10.1111/j.1468-2958.2011.01419.x Published: 01 January 2012",loss-framing,1,include,Human Communication Research 2011 on framing × present/future-minded moderator for HPV vaccination; eligible.,llm-claude-opus-4-7
openalex:W2074229899,10.1080/10410236.2011.569002,2011,Gain Versus Loss Framing in Adherence-Promoting Communication Targeting Patients With Chronic Diseases: The Moderating Effect of Individual Time Perspective,"Xiaoquan Zhao, Melinda M. Villagran, Gary L. Kreps, Colleen A. McHorney",Health Communication,"This study investigated the joint effect of message framing and time perspective in adherence-promoting communication targeting patients with chronic diseases. Based on previous framing and time perspective research, it was hypothesized that the gain frame would show an advantage over the loss frame among future-oriented patients; for present-oriented patients, it was hypothesized that the framing effect would be relatively indistinct. In total, 1,108 currently nonadherent patients with chronic disease participated in an experiment where they were randomly assigned to either gain- or loss-framed messages addressing key beliefs underlying their nonadherence or a no-message control condition. Intention and attitude regarding future adherence as well as message perceptions were measured after message presentation. Results of this study generally supported the hypotheses. Message topics-whether the messages addressed patients' perceived need for medications or concerns about side effects-did not moderate the effect of framing or the interaction between framing and time perspective. Theoretical and practical implications are discussed.",loss-framing,1,include,"Health Communication 2011 experiment N=1,108 on framing × time perspective for chronic-disease medication adherence; eligible (experimental, framing, adherence-compliance outcome).",llm-claude-opus-4-7
openalex:W2087682477,10.1080/08824096.2011.616242,2011,Gain- and Loss-Frame Sun Safety Messages and Psychological Reactance of Adolescents,"Hyunyi Cho, Laura P. Sands",Communication Research Reports,"Adolescents are frequently thought of as having strong desire for independence and defiance of authority. Using psychological reactance theory, this study investigated the effects of gain and loss frame messages advocating sun safety behavior on the perceived threats to freedom of high school-aged adolescents. A loss rather than a gain frame message produced greater perceived threats to freedom among adolescents. Perceived threats to freedom were associated with anger, but anger was not associated with attitudes toward behavior. Perceived threats to freedom were not associated with negative cognitions, but more negative cognitions were associated with less positive attitudes toward behavior. Implications of the findings on future research are explored.",gain-framing;loss-framing,2,include,"Communication Research Reports 2011 experiment on gain/loss framing for sun-safety + adolescent reactance; eligible (experimental, framing, persuasion-relevant outcome).",llm-claude-opus-4-7
openalex:W2108905194,10.1080/10410236.2011.567447,2011,"Communicating to Young Adults About HPV Vaccination: Consideration of Message Framing, Motivation, and Gender",Xiaoli Nan,Health Communication,"This research examines the influence of message framing (gain vs. loss), motivational orientation (approach vs. avoidance), and gender on intentions to receive human papillomavirus (HPV) vaccination and HPV-/HPV vaccine-related risk perceptions among young adults ages 18-26 years. Results of an experiment show an interaction between message framing and motivational orientation in predicting intentions to receive HPV vaccination. Loss-framed messages are more persuasive than gain-framed messages for avoidance-oriented individuals, whereas both frames are equally effective for approach-oriented individuals. Gender differences in intentions to get HPV vaccination and worry about vaccine safety are found.",gain-framing;loss-framing,2,include,"Health Communication 2011 experiment on framing × motivational orientation × gender for HPV vaccination intent; eligible (experimental, framing, intention outcome).",llm-claude-opus-4-7
openalex:W2118938346,10.1037/a0023677,2011,Effective communication of risks to young adults: Using message framing and visual aids to increase condom use and STD screening.,"Rocío García‐Retamero, Edward T. Cokely",Journal of Experimental Psychology Applied,"Sexually Transmitted Diseases (STDs)-including HIV/AIDS-are among the most common infectious diseases in young adults. How can we effectively promote prevention and detection of STDs in this high risk population? In a two-phase longitudinal experiment we examined the effects of a brief risk awareness intervention (i.e., a sexual health information brochure) in a large sample of sexually active young adults (n = 744). We assessed the influence of gain- and loss-framed messages, and visual aids, on affective reactions, risk perceptions, attitudes, behavioral intentions, and reported behaviors relating to the prevention and detection of STDs. Results indicate that gain-framed messages induced greater adherence for prevention behaviors (e.g., condom use), whereas loss-framed messages were more effective in promoting illness-detecting behaviors (e.g., making an appointment with a doctor to discuss about STD screening). The influence of the framed messages on prevention and detection of STDs was mediated by changes in participants' attitudes toward the health behaviors along with changes in their behavioral intentions. Moreover, when visual aids were added to the health information, both the gain- and loss-framed messages became equally and highly effective in promoting health behaviors. These results converge with other data indicating that well-constructed visual aids are often among the most highly effective, transparent, fast, memorable, and ethically desirable means of risk communication. Theoretical, economic, and public policy implications of these results are discussed.",gain-framing;loss-framing,2,include,J Experimental Psychology Applied 2011 two-phase longitudinal experiment N=744 on framing × visual aids for STD prevention; eligible.,llm-claude-opus-4-7
openalex:W2119363857,10.1080/10410236.2011.617243,2011,Acceptability of the H1N1 Vaccine Among Older Adults: The Interplay of Message Framing and Perceived Vaccine Safety and Efficacy,"Xiaoli Nan, Bo Xie, Kelly Madden",Health Communication,"This study examines the relative effectiveness of using gain- versus loss-framed messages to promote H1N1 vaccination among older adults, focusing on the moderating roles of perceived vaccine safety and efficacy. An experiment was conducted with older adults recruited from senior centers in the state of Maryland. Results show that older adults who perceived low vaccine efficacy developed greater intentions to receive the vaccine when presented with a loss-framed message (versus a gain-framed message). For those who perceived high vaccine efficacy, message framing did not make a difference in postexposure intentions. Evidence regarding the interaction between message framing and perceived vaccine safety is limited. Theoretical and practical implications of the findings are discussed.",gain-framing;loss-framing,2,include,"Health Communication 2011 experiment on gain/loss framing × perceived vaccine safety/efficacy in older adults; eligible (experimental, framing, vaccination-intent outcome).",llm-claude-opus-4-7
openalex:W2137615033,10.1177/0093650211427557,2011,The Effects of Gender and Gain Versus Loss Frame on Processing Breast Cancer Screening Messages,Hyo Jung Kim,Communication Research,"This current study investigated how the gain versus loss framing effect would be moderated by gender of message recipients in the context of breast cancer screening (BCS) intervention that promotes both men and women to recommend regular BCS to their close women. A 2 (male vs. female) x 2 (gain vs. loss) between-subject experiment was conducted using 128 African American participants (mean age = 45.9). The results showed that men and women processed the BCS messages with a different elaboration depth, and also perceived gain- versus loss-framed messages differently. For instance, compared to gain frame loss frame was more effective for women in increasing their message elaboration and supportive thoughts about BCS. In contrast, gain frame was more effective for men in increasing their memory of the BCS messages than loss frame. The findings provided practical implications for health communication practitioners in how to strategically use gain versus loss framing in accordance with their target population.",loss-framing,1,include,Communication Research 2011 experiment N=128 on gender × framing for breast cancer screening; eligible.,llm-claude-opus-4-7
openalex:W2170917018,10.1080/08870446.2010.526715,2011,The persuasive effects of framing messages on fruit and vegetable consumption according to regulatory focus theory,"Arie Dijkstra, Alexander J. Rothman, Suzanne Pietersma",Psychology and Health,"According to Regulatory Focus theory (RFT), outcomes in persuasive messages can be framed in four different ways, as gains, non-gains, losses or non-losses. In study 1, the persuasiveness of all four frames was compared and the presence/absence effect that was expected on the basis of the feature-positive effect was verified: Statements about present outcomes (gain, loss) were more persuasive than those about absent outcomes (non-gain, non-loss). However, this study failed to support the prediction that a gain-framed message would be more persuasive than a loss-framed message when promoting a prevention behaviour. Study 2 was designed to examine the latter finding. It was hypothesised that the threat posed by the loss-framed message in study 1 was too low to elicit a defensive reaction. Therefore, in study 2, the personal relevance of the gain and the loss framed message was manipulated. Consistent with predictions, the gain-framed message was more persuasive than the loss-framed message, but only when the message was personalised to increase self-relevance. Moreover, the effect was due to a significant drop in persuasion in the loss condition, probably caused by a defensive reaction. These data shed a new light on the findings of past framing studies.",gain-framing;loss-framing,2,include,"Psychology & Health 2011 study on RFT framing for fruit/vegetable consumption; eligible (experimental, framing, behavior intent outcome).",llm-claude-opus-4-7
doi:10.1002/mar.20559,10.1002/mar.20559,2012,The Impact of Attribute Importance in the Effects of Option Framing on Choice: Budget Range and Justification as Moderators of Loss Aversion,"SEHOON PARK, MOON‐YONG KIM",Psychology &amp; Marketing,"ABSTRACTLoss aversion or an endowment‐based explanation clearly predicts that subtractive option framing (i.e. deleting mode or starting from a full model) will have a stronger effect on choice than additive option framing (i.e. adding mode or starting from a base model). This research examines whether the differential effects of option framing (additive vs. subtractive) on choice vary depending on the importance of attributes that constitute the defaults. Furthermore, this research proposes that consumers’ budget range and justification for choice serve to moderate the differential effects of option framing on choice.",loss-framing,1,include,"Psychology & Marketing 2012 on attribute importance × additive vs subtractive option framing for choice; eligible (experimental, framing, consumer-choice outcome).",llm-claude-opus-4-7
doi:10.1016/j.obhdp.2011.11.005,10.1016/j.obhdp.2011.11.005,2012,Myopic loss aversion: Demystifying the key factors influencing decision problem framing,"Andrew M. Hardin, Clayton Arlen Looney",Organizational Behavior and Human Decision Processes,,loss-framing,1,include,"OBHDP 2012 study on myopic loss aversion key factors; eligible (experimental, loss-aversion framing, financial-decision outcome).",llm-claude-opus-4-7
