id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W1966935216,10.1111/j.1460-2466.2008.00393.x,2008,Effects of Gain Versus Loss Frame Antidrug Ads on Adolescents,"Hyunyi Cho, Franklin J. Boster",Journal of Communication,"Improving the effectiveness of antidrug ads is an important public health concern. Central to achieving this aim is identifying the message strategies that address the differential characteristics of adolescent audiences. This study examined the effects of gain versus loss frame antidrug ads on adolescents with different social and behavioral characteristics. A posttest-only experiment was conducted to examine if these audience factors moderate the effects of message framing. Loss-frame messages, rather than gain-frame messages, were more persuasive for adolescents who report that their friends use drugs. Neither gain nor loss framing had a persuasive advantage for adolescents who report that their friends do not use drugs, although this outcome may be the result of a ceiling effect. Implications of the results for future theory and research are discussed.",gain-framing;loss-framing,2,include,"Journal of Communication 2008 posttest-only experiment on gain/loss antidrug ads in adolescents; eligible (experimental, framing manipulation, persuasion outcome).",llm-claude-opus-4-7
openalex:W2022909214,10.1016/j.jesp.2008.02.007,2008,Effects of message framing and temporal context on college student drinking behavior,"Mary A. Gerend, Margaret Cullen",Journal of Experimental Social Psychology,,gain-framing,1,include,"JESP 2008 on framing × temporal context for college student drinking; eligible (experimental, framing, behavior outcome).",llm-claude-opus-4-7
openalex:W2072828624,10.1016/j.jesp.2008.12.005,2008,"The cultural congruency effect: Culture, regulatory focus, and the effectiveness of gain- vs. loss-framed health messages","Ayşe K. Üskül, David K. Sherman, John Fitzgibbon",Journal of Experimental Social Psychology,"Abstract\n The present study contributes a cultural analysis to the literature on the persuasive effects of matching message frame to individuals? motivational orientations. One experiment examines how members of cultural groups that are likely to differ in their regulatory focus respond to health messages focusing on either the benefits of flossing or the costs of not flossing. White British participants, who had a stronger promotion focus, were more persuaded by the gain-framed message, whereas East-Asian participants, who had a stronger prevention focus, were more persuaded by the loss-framed message. This cultural difference in persuasion was mediated by an interaction between individuals? self-regulatory focus and type of health message. Thus health messages framed to be culturally congruent led participants to have more positive attitudes and stronger intentions to perform the health behaviors, and the interaction between self-regulatory focus and message frame emerged as the pathway through which the observed cultural difference occurs. Discussion focuses on the integration of individual difference, socio-cultural, and situational factors into models of health persuasion.",gain-framing;loss-framing,2,include,"JESP 2008 cross-cultural experiment on regulatory focus × gain-loss framing in health messages; eligible (experimental, framing, intention outcome).",llm-claude-opus-4-7
openalex:W2086943085,10.1080/14622200701767803,2008,Message framing for smoking cessation: The interaction of risk perceptions and gender,"Benjamin A. Toll, Peter Salovey, Stephanie S O'Malley, Carolyn M. Mazure, Amy E. Latimer‐Cheung, Sherry A. McKee",Nicotine & Tobacco Research,"Because quitting smoking is clearly linked to preventing health problems such as lung cancer, research on health message framing based on prospect theory suggests that gain-framed messages (i.e., emphasizing the benefits of quitting smoking) would be more persuasive in promoting cessation than loss-framed messages (i.e., emphasizing the costs of continuing to smoke). However, because women tend to anticipate greater perceived risk from quitting smoking than men, this may affect how receptive they are to specific message framing interventions. Data from 249 participants (129 females, 120 males) in a clinical trial of message framing for smoking cessation with bupropion were used to examine how gender differences in perceptions of the risks associated with quitting influence the effects of framed interventions using number of days to smoking relapse as the criterion. Perceived risk of quitting scores were dichotomized using a median split for the entire sample. Women reported a higher perceived risk of cessation than men. Participants who anticipated high risks associated with quitting smoking reported fewer days to relapse. Further, females in the gain-framed condition who reported low perceived risks of cessation had a greater number of days to relapse, as opposed to females in the loss-framed condition. These findings suggest that message framing interventions for smoking cessation should consider the influence of gender and risk perceptions associated with quitting on the effectiveness of framed interventions.",gain-framing;loss-framing,2,include,"Nicotine & Tobacco Research 2008 study on framing × gender × smoking cessation persuasion; eligible (experimental, framing, intent-to-quit outcome).",llm-claude-opus-4-7
openalex:W2087791853,10.1348/135910707x246186,2008,Promoting participation in physical activity using framed messages: An application of prospect theory,"Amy E. Latimer‐Cheung, Tara A. Rench, Susan E. Rivers, Nicole A. Katulak, Stephanie A. Materese, Lisa Cadmus, Althea Hicks, Julie Keany Hodorowski, Peter Salovey",British Journal of Health Psychology,"OBJECTIVES: Messages designed to motivate participation in physical activity usually emphasize the benefits of physical activity (gain-framed) as well as the costs of inactivity (loss-framed). The framing implications of prospect theory suggest that the effectiveness of these messages could be enhanced by providing gain-framed information only. We compared the effectiveness of gain-, loss-, and mixed-framed messages for promoting moderate to vigorous physical activity. DESIGN: Randomized trial. METHOD: Sedentary, healthy callers to the US National Cancer Institute's Cancer Information Service (N=322) received gain-, loss-, or mixed-framed messages on three occasions (baseline, Week 1, and Week 5). Social cognitive variables and self-reported physical activity were assessed at baseline, Week 2, and Week 9. Separate regression analyses were conducted to examine message effects at each assessment point. RESULTS: At Week 2, gain- and mixed-framed messages resulted in stronger intentions and greater self-efficacy than loss-framed messages. At Week 9, gain-framed messages resulted in greater physical activity participation than loss- or mixed-framed messages. Social cognitive variables at Week 2 did not mediate the Week 9 framing effects on physical activity participation. CONCLUSIONS: Using gain-framed messages exclusively may be a means of increasing the efficacy of physical activity materials.",gain-framing;loss-framing,2,include,British J Health Psych 2008 experiment on gain/loss/mixed framing for physical-activity participation; eligible.,llm-claude-opus-4-7
openalex:W2158034820,10.1080/10410230801967825,2008,Adolescents' Perceptions of Canadian Cigarette Package Warning Labels: Investigating the Effects of Message Framing,"Catherine E. Goodall, Osei Appiah",Health Communication,"This study investigates gain-framed and loss-framed messages on graphic cigarette warning labels and their effects on adolescents' smoking-related attitudes and behaviors. Canadian cigarette warning labels emphasizing health consequences of smoking (loss-framed) were digitally manipulated into gain-framed versions. High school students (N = 210) completed a questionnaire measuring attitudes, perceptions of the warnings, and behavioral intentions. The study used a posttest-only comparison group design with random assignment. The independent variable was message framing (loss-framed, gain-framed avoidance, gain-framed benefits), and the dependent variables were (a) attitudes toward the warning, (b) attitudes toward smoking, (c) effectiveness in reducing smoking levels, (d) intentions to smoke, (e) effectiveness in improving one's ability to quit, and (f) effectiveness in increasing the likelihood of a smoker quitting. Results indicate that adolescents had more favorable attitudes toward the loss-framed warnings and perceived them as more effective than the gain-framed warnings. Further, smokers exposed to the loss-framed version featuring decaying teeth had significantly lower intentions to smoke in the future. Loss-framed warning labels appear to have a positive influence on adolescents' smoking-related attitudes and behavioral intentions.",gain-framing;loss-framing,2,include,Health Comm 2008 N=210 experiment on gain/loss-framed Canadian cigarette warning labels for adolescents; eligible.,llm-claude-opus-4-7
openalex:W2167593705,10.1002/ejsp.496,2008,The influence of self‐efficacy on the effects of framed health messages,"Jonathan van ‘t Riet, Robert A. C. Ruiter, Marieke Q. Werrij, Hein de Vries",European Journal of Social Psychology,"Abstract Health promoting messages can be framed in terms of the gains that are associated with healthy behaviour, or the losses that are associated with unhealthy behaviour. In this study, we examined the influence of self‐efficacy to quit smoking on the effects of gain framed and loss framed anti‐smoking messages in a randomized controlled trial among 539 adult smokers. Participants with a high self‐efficacy to quit smoking reported higher levels of motivation to quit smoking after receiving a loss framed message than after receiving a gain framed message or no message. For these participants receiving a gain framed message did not result in a higher motivation to quit smoking than receiving no message. For participants with a low self‐efficacy to quit smoking there were no differences in motivation to quit smoking between the gain framed message condition, loss framed message condition and control condition. Our results suggest that self‐efficacy can moderate the effects of message framing on persuasion. Copyright © 2008 John Wiley &amp; Sons, Ltd.",gain-framing;loss-framing,2,include,"EJSP 2008 N=539 randomized trial of gain/loss framing × self-efficacy in anti-smoking messages; eligible (RCT, behavior-change outcome, framing technique).",llm-claude-opus-4-7
doi:10.1016/j.ijpsycho.2009.05.006,10.1016/j.ijpsycho.2009.05.006,2009,"Something to gain, something to lose: The cardiovascular consequences of outcome framing","Mark D. Seery, Max Weisbuch, Jim Blascovich",International Journal of Psychophysiology,,gain-framing;loss-framing,3,include,"Int J Psychophysiology 2009 on cardiovascular consequences of outcome framing; eligible (experimental, framing, physiological + behavior outcome — borderline but framing mechanism is core).",llm-claude-opus-4-7
openalex:W1970190931,10.1016/j.jesp.2009.04.002,2009,Message framing and color priming: How subtle threat cues affect persuasion,"Mary A. Gerend, Tricia Sias",Journal of Experimental Social Psychology,,gain-framing;loss-framing,2,include,"JESP 2009 on message framing × color priming × persuasion; eligible (experimental, framing, persuasion outcome).",llm-claude-opus-4-7
openalex:W2038077452,10.1080/10410230902804067,2009,Young Adults' Responses to News About Sunscreen and Skin Cancer: The Role of Framing and Social Comparison,"Cynthia A. Hoffner, Jiali Ye",Health Communication,"Young adults read a news article about skin cancer that used a gain frame (e.g., using sunscreen keeps skin healthy) or a loss frame (e.g., not using sunscreen increases skin cancer risk), and included a personal exemplar (healthy or ill). Compared to a control group, both frames increased intentions to use sunscreen. Planned SPF was higher for men in the loss frame but was unaffected by framing for women. The framing manipulation had opposite effects on sun protection behaviors among individuals who were high versus low in perceived similarity to the exemplar. Overall, the gain frame was more effective for people who were high in similarity, whereas the loss frame was more effective for those low in similarity. In addition, individuals who felt more similar to the exemplar reported more personal risk in the loss frame but stronger intentions to use sun protection behaviors in the gain frame. Last, social comparison orientation was associated with more personal risk in the gain frame (suggesting upward comparison) but lower intentions to engage in sun protection behaviors regardless of the frame. Interpretations of the findings and implications for the use of exemplars in health messages are discussed.",gain-framing,1,include,Health Communication 2009 experiment on framing × social comparison for sunscreen behavior; eligible.,llm-claude-opus-4-7
openalex:W2060807696,10.1080/08870440902893708,2009,Moving beyond the function of the health behaviour: The effect of message frame on behavioural decision-making,"Roger D. Bartels, Kristina Kelly, Alexander J. Rothman",Psychology and Health,"Health messages that provide gain- or loss-framed arguments have a differential impact on behavioural decision-making (Rothman & Salovey, 1997). Typically, gain-framed messages more effectively promote preventive health behaviours, which maintain health and minimise the risk of a health problem, whereas loss-framed messages more effectively promote detection behaviours, which involve the risk of finding a health problem. Two experiments tested the thesis that the risk implications of the behaviour are an important determinant of the persuasive impact of gain- and loss-framed appeals. Results revealed that when the risk associated with a health behaviour (either a prevention behaviour in Experiment 1 or a detection behaviour in Experiment 2) was low, participants responded more favourably to gain-framed messages. However, when the risk associated with the health behaviour (either prevention or detection) was high, participants responded more favourably to loss-framed messages. Discussion focuses on the importance of taking into account how individuals construe a behaviour when constructing framed appeals.",gain-framing;loss-framing,2,include,"Psychology & Health 2009 two experiments on framing × prevention/detection function distinction; eligible (experimental, framing, behavior intent outcome).",llm-claude-opus-4-7
openalex:W2114420714,10.1111/j.1467-9280.2009.02296.x,2009,Bounded Ethicality,"Mary C. Kern, Dolly Chugh",Psychological Science,"Ethical decision making is vulnerable to the forces of automaticity. People behave differently in the face of a potential loss versus a potential gain, even when the two situations are transparently identical. Across three experiments, decision makers engaged in more unethical behavior if a decision was presented in a loss frame than if the decision was presented in a gain frame. In Experiment 1, participants in the loss-frame condition were more likely to favor gathering ""insider information"" than were participants in the gain-frame condition. In Experiment 2, negotiators in the loss-frame condition lied more than negotiators in the gain-frame condition. In Experiment 3, the tendency to be less ethical in the loss-frame condition occurred under time pressure and was eliminated through the removal of time pressure.",gain-framing;loss-framing,2,include,"Psychological Science 2009 three experiments on framing × unethical decisions including negotiations; eligible (experimental, gain/loss frame, negotiation outcome).",llm-claude-opus-4-7
openalex:W2132485641,10.1002/ejsp.722,2009,Distinct pathways to persuasion: The role of affect in message‐framing effects,"Jonathan van ‘t Riet, Robert A. C. Ruiter, Marieke Q. Werrij, Math J. J. M. Candel, Hein de Vries",European Journal of Social Psychology,"Abstract Health‐promoting messages can be framed in terms of the gains that are associated with healthy behaviour (gain frame) or the losses that are associated with unhealthy behaviour (loss frame). In the present research, we examined the role of positive and negative affect in the persuasive effects of gain‐ and loss‐framed health‐promoting information. Experiment 1 ( N = 98) showed that gain‐framed information resulted in higher levels of information acceptance than loss‐framed information and that this effect was mediated by positive affect. The results of Experiment 2 ( N = 129) showed that gain‐framed information resulted in higher levels of information acceptance and attitude, an effect that was again mediated by positive affect. In addition, loss‐framed information resulted in more negative affect than gain‐framed information and negative affect increased participants' intention to engage in the healthy behaviour. These results suggest that affect may be of great importance in the persuasion process and may be particularly helpful to explain the underlying mechanisms of message framing effects. The findings also suggest that gain‐ and loss‐framed messages offer distinct pathways to persuasion. Copyright © 2009 John Wiley &amp; Sons, Ltd.",gain-framing;loss-framing,2,include,"EJSP 2009 gain/loss framing in health-promoting messages, 2 experiments with N=98 and N=129; mediation analysis on affect; eligible per §2 (experimental, framing manipulation, eligible behavioral-intention outcome).",llm-claude-opus-4-7
openalex:W2153405803,10.1111/j.1460-2466.2009.01417.x,2009,The Relative Persuasiveness of Gain-Framed and Loss-Framed Messages for Encouraging Disease Detection Behaviors: A Meta-Analytic Review,"Daniel J. O’Keefe, Jakob D. Jensen",Journal of Communication,"A meta-analytic review of 53 studies (N = 9,145) finds that in messages aimed at encouraging disease detection behaviors, loss-framed appeals (which emphasize the disadvantages of noncompliance with the communicator's recommendation) are only slightly, but statistically significantly, more persuasive than gain-framed appeals (which emphasize the advantages of compliance); the difference corresponds to a correlation of −.04. Loss-framed appeals enjoy a small statistically significant advantage for messages advocating breast cancer detection behaviors, but not for any other kind of detection behavior (detection of skin cancer, other cancers, dental problems, or miscellaneous other diseases) nor for all other kinds of detection behaviors combined. Thus, in advocacy of disease detection behaviors, using loss-framed rather than gain-framed appeals is unlikely to substantially improve persuasiveness.",gain-framing;loss-framing,2,include,"J Communication 2009 meta-analysis (53 studies, N=9145) on gain/loss framing for disease detection; eligible (meta-analysis).",llm-claude-opus-4-7
openalex:W2159947312,10.1093/her/cyp061,2009,Investigating message-framing effects in the context of a tailored intervention promoting physical activity,"Jonathan van ‘t Riet, Rob Ruiter, Marieke Q. Werrij, Hein de Vries",Health Education Research,"Health-promoting messages can be framed in terms of the gains associated with healthy behaviour or the losses associated with unhealthy behaviour. It has been argued that gain-framed messages promoting physical activity (PA) are more effective than loss-framed messages, but empirical findings are inconsistent. Also, no previous studies investigated the effects of gain- and loss-framed messages in the context of a computer-tailored PA intervention. In this study, we provided participants with computer-generated tailored feedback concerning their PA levels. In total, 787 participants entered in the study, of whom 299 completed all measures at a 3-month follow-up. We investigated whether gain- and loss-framed messages promoting PA affected information acceptance, attitude, intention and behaviour differently. The results showed that gain-framed messages resulted in stronger intentions to be physically active than loss-framed messages. This did not result in a significant increase in actual PA, however, as measured by a 3-month follow-up assessment. For information acceptance and attitude, a non-significant advantage of gain-framed messages was found. All effects had small effect sizes. Thus, whereas gain-framed information might be more persuasive than loss-framed information when it comes to promoting PA, the differences between gain- and loss-framed messages are likely to be small.",gain-framing;loss-framing,2,include,"Health Education Research 2009 tailored-intervention study on framing × physical activity promotion; eligible (intervention, framing, behavior outcome).",llm-claude-opus-4-7
openalex:W2086054764,10.1080/10810730.2010.529490,2010,Narrative and Framing: A Test of an Integrated Message Strategy in the Exercise Context,"Jennifer B. Gray, Nancy Grant Harrington",Journal of Health Communication,"Health communication interventions encouraging exercise may aid in mitigating the obesity crisis in the United States. Although much research has investigated behavioral predictors of exercise, little work has explored message characteristics most persuasive in the exercise context. The purpose of this study, therefore, was to test a message strategy drawing on previous work in health behavior theory combined with persuasion theories (exemplification theory and prospect theory) to encourage positive exercise attitudes, control beliefs, and intentions. The authors report the results of a controlled experiment testing messages using gain or loss frames and narrative or statistical evidence. Results indicate that gain-framed messages are significantly more successful in promoting positive exercise variables and are perceived as more effective than are loss-framed or control messages. The authors discuss the implications of the results for future research.",gain-framing,1,include,J Health Communication 2010 controlled experiment on narrative × framing for exercise intentions; eligible.,llm-claude-opus-4-7
openalex:W2137935948,10.1186/1479-5868-7-36,2010,A systematic review of three approaches for constructing physical activity messages: What messages work and what improvements are needed?,"Amy E. Latimer‐Cheung, Lawrence R. Brawley, Rebecca L. Bassett",International Journal of Behavioral Nutrition and Physical Activity,"BACKGROUND: To motivate individuals to adhere to a regular physical activity regime, guidelines must be supplemented with persuasive messages that are disseminated widely. While substantial research has examined effective strategies for disseminating physical activity messages, there has been no systematic effort to examine optimal message content. This paper reviews studies that evaluate the effectiveness of three approaches for constructing physical activity messages including tailoring messages to suit individual characteristics of message recipients (message tailoring), framing messages in terms of gains versus losses (message framing), and targeting messages to affect change in self-efficacy (i.e., a theoretical determinant of behavior change). METHODS: We searched the MEDLINE, PsycINFO, EMBASE and CINAHL databases up to July 2008. Relevant reference lists also were searched. We included intervention trials, field experiments, and laboratory-based studies that aimed to test the efficacy or effectiveness of tailored messages, framed messages and self-efficacy change messages among healthy adults. We used a descriptive approach to analyze emerging patterns in research findings. Based on this evidence we made recommendations for practice and future research. RESULTS: Twenty-two studies were identified. Twelve studies evaluated message tailoring. In 10 of these studies, tailored messages resulted in greater physical activity than a control message. Six studies evaluated framed messages. Five of these studies demonstrated that gain-framed messages lead to stronger intentions to be active compared to a control message. Moreover, a gain-frame advantage was evident in three of the four studies that assessed physical activity. Four studies evaluated self-efficacy change messages. The two studies that used an experimental design provide a clear indication that individuals' beliefs can be affected by messages that incorporate types of information known to be determinants of self-efficacy. Overall, strong evidence to support definitive recommendations for optimal message content and structure was lacking. CONCLUSIONS: Additional research testing the optimal content of messages used to supplement physical activity guidelines is needed. Tailored messages, gain-framed messages, and self-efficacy change messages hold promise as strategies for constructing physical activity messages and should be a focus of future research.",gain-framing,1,include,Int J Behavioral Nutrition 2010 systematic review of physical-activity message construction (incl framing); eligible (review of empirical literature).,llm-claude-opus-4-7
openalex:W2147613666,10.1080/10810730.2010.499593,2010,The Use of Gain- or Loss-Frame Messages and Efficacy Appeals to Dissuade Excessive Alcohol Consumption Among College Students: A Test of Psychological Reactance Theory,"Brian L. Quick, Benjamin R. Bates",Journal of Health Communication,"The present study applies psychological reactance theory (PRT) to examine the effectiveness of a 2 (frame: gain, loss) x 2 (efficacy: present, not present) experiment to determine best practices in dissuading excessive alcohol consumption among college students. Results from the structural model revealed no association between a perceived threat to choose and message frame or efficacy appeals. As anticipated, a perceived threat to freedom was positively associated with state reactance, which in turn was positively associated with a boomerang effect and negatively associated with favorable source appraisal. State reactance was not associated with favorable attitudes toward preventing the overconsumption of alcohol. In addition to main effects, interactions between message frame and efficacy appeal with four person factors (participant age, trait reactance, perceived health risk, and alcohol consumption) were examined. Individuals perceiving health risk to be low would benefit from gain-frame messages, whereas loss-frame messages would be most effective for heavy drinkers. Finally, when communicating to underage drinkers, our results support using efficacy appeals when accompanied by a loss-frame message.",gain-framing;loss-framing,2,include,"J Health Comm 2010 2×2 experiment on framing × efficacy appeals × reactance for college drinking; eligible (experimental, framing, behavior-intention outcome).",llm-claude-opus-4-7
openalex:W2071143270,10.1080/08870441003611544,2011,"Increasing calcium intake in young women through gain-framed, targeted messages: A randomised controlled trial","Mary E. Jung, Kathleen A. Martin Ginis, Stuart M. Phillips, Carolyn D. Lordon",Psychology and Health,"BACKGROUND: Adequate calcium consumption during early adulthood can help prevent osteoporosis in women. PURPOSE: The effects of gain-framed, targeted messaging on calcium intake were examined over 12 months. METHODS: Young women (18-19 years) not consuming sufficient calcium were randomly assigned to receive standard care materials (control) or gain-framed, targeted materials (experimental). Health belief model (HBM) constructs, calcium intake and markers of bone formation, resorption and bone mineral density were assessed at various time points throughout the year. RESULTS: Calcium intake increased significantly more in the experimental versus the control condition (p < 0.01). Self-efficacy was the only HBM construct to improve significantly more in the experimental condition versus control (p = 0.05). The HBM did not mediate changes in calcium intake. Measures of bone health did not differ between conditions by the end of this nonpharmacological intervention (p's > 0.05). CONCLUSIONS: It is possible to increase young women's calcium consumption through gain-framed, targeted messages.",gain-framing,1,include,Psychology and Health 2011 12-month RCT on gain-framed targeted messages × calcium intake in young women; eligible.,llm-claude-opus-4-7
openalex:W2087682477,10.1080/08824096.2011.616242,2011,Gain- and Loss-Frame Sun Safety Messages and Psychological Reactance of Adolescents,"Hyunyi Cho, Laura P. Sands",Communication Research Reports,"Adolescents are frequently thought of as having strong desire for independence and defiance of authority. Using psychological reactance theory, this study investigated the effects of gain and loss frame messages advocating sun safety behavior on the perceived threats to freedom of high school-aged adolescents. A loss rather than a gain frame message produced greater perceived threats to freedom among adolescents. Perceived threats to freedom were associated with anger, but anger was not associated with attitudes toward behavior. Perceived threats to freedom were not associated with negative cognitions, but more negative cognitions were associated with less positive attitudes toward behavior. Implications of the findings on future research are explored.",gain-framing;loss-framing,2,include,"Communication Research Reports 2011 experiment on gain/loss framing for sun-safety + adolescent reactance; eligible (experimental, framing, persuasion-relevant outcome).",llm-claude-opus-4-7
openalex:W2102853690,10.1037/a0024702,2011,Perceived risk as a moderator of the effectiveness of framed HIV-test promotion messages among women: A randomized controlled trial.,Shawnika J. Hull,Health Psychology,"OBJECTIVE: Researchers argue that gain-framed messages should be more effective for prevention behaviors, while loss frames should be more effective for detection behaviors (Rothman & Salovey, 1997). Evidence for this taxonomy has been mixed. This study examines whether the effects of gain- and loss-framed messages on HIV-testing intentions is moderated by perceived risk of a positive result. METHOD: This experiment was conducted online and utilized a single factor (frame: gain/loss) between subjects design, with a separate HIV-test promotion control and a no message control to examine whether perceived risk of a positive test result moderates the effects of framed messages on intentions to seek an HIV test in the next 3 months. The sample (N = 1052; M age = 22, SD = 2.22), recruited through Survey Sampling International, included 51% Black women (49% White women). RESULTS: HIV-test promotion messages were more effective than no message, but there were no other main effects for condition. Results also demonstrated a significant interaction between message frame and perceived risk, which is mediated through elaborative processing of the message. The interaction demonstrated an advantage for the loss-framed message among women with some perceived risk and an advantage for the gain-framed message among women with low perceived risk. CONCLUSION: Results imply that the prevention/detection function of the behavior may be an inadequate distinction in the consideration of the effectiveness of framed messages promoting HIV testing. Rather, this study demonstrates that risk perceptions are an important moderator of framing effects.",gain-framing,1,include,Health Psych 2011 online RCT on gain/loss framing × perceived risk for HIV-test intentions; eligible.,llm-claude-opus-4-7
openalex:W2108905194,10.1080/10410236.2011.567447,2011,"Communicating to Young Adults About HPV Vaccination: Consideration of Message Framing, Motivation, and Gender",Xiaoli Nan,Health Communication,"This research examines the influence of message framing (gain vs. loss), motivational orientation (approach vs. avoidance), and gender on intentions to receive human papillomavirus (HPV) vaccination and HPV-/HPV vaccine-related risk perceptions among young adults ages 18-26 years. Results of an experiment show an interaction between message framing and motivational orientation in predicting intentions to receive HPV vaccination. Loss-framed messages are more persuasive than gain-framed messages for avoidance-oriented individuals, whereas both frames are equally effective for approach-oriented individuals. Gender differences in intentions to get HPV vaccination and worry about vaccine safety are found.",gain-framing;loss-framing,2,include,"Health Communication 2011 experiment on framing × motivational orientation × gender for HPV vaccination intent; eligible (experimental, framing, intention outcome).",llm-claude-opus-4-7
openalex:W2118938346,10.1037/a0023677,2011,Effective communication of risks to young adults: Using message framing and visual aids to increase condom use and STD screening.,"Rocío García‐Retamero, Edward T. Cokely",Journal of Experimental Psychology Applied,"Sexually Transmitted Diseases (STDs)-including HIV/AIDS-are among the most common infectious diseases in young adults. How can we effectively promote prevention and detection of STDs in this high risk population? In a two-phase longitudinal experiment we examined the effects of a brief risk awareness intervention (i.e., a sexual health information brochure) in a large sample of sexually active young adults (n = 744). We assessed the influence of gain- and loss-framed messages, and visual aids, on affective reactions, risk perceptions, attitudes, behavioral intentions, and reported behaviors relating to the prevention and detection of STDs. Results indicate that gain-framed messages induced greater adherence for prevention behaviors (e.g., condom use), whereas loss-framed messages were more effective in promoting illness-detecting behaviors (e.g., making an appointment with a doctor to discuss about STD screening). The influence of the framed messages on prevention and detection of STDs was mediated by changes in participants' attitudes toward the health behaviors along with changes in their behavioral intentions. Moreover, when visual aids were added to the health information, both the gain- and loss-framed messages became equally and highly effective in promoting health behaviors. These results converge with other data indicating that well-constructed visual aids are often among the most highly effective, transparent, fast, memorable, and ethically desirable means of risk communication. Theoretical, economic, and public policy implications of these results are discussed.",gain-framing;loss-framing,2,include,J Experimental Psychology Applied 2011 two-phase longitudinal experiment N=744 on framing × visual aids for STD prevention; eligible.,llm-claude-opus-4-7
openalex:W2119363857,10.1080/10410236.2011.617243,2011,Acceptability of the H1N1 Vaccine Among Older Adults: The Interplay of Message Framing and Perceived Vaccine Safety and Efficacy,"Xiaoli Nan, Bo Xie, Kelly Madden",Health Communication,"This study examines the relative effectiveness of using gain- versus loss-framed messages to promote H1N1 vaccination among older adults, focusing on the moderating roles of perceived vaccine safety and efficacy. An experiment was conducted with older adults recruited from senior centers in the state of Maryland. Results show that older adults who perceived low vaccine efficacy developed greater intentions to receive the vaccine when presented with a loss-framed message (versus a gain-framed message). For those who perceived high vaccine efficacy, message framing did not make a difference in postexposure intentions. Evidence regarding the interaction between message framing and perceived vaccine safety is limited. Theoretical and practical implications of the findings are discussed.",gain-framing;loss-framing,2,include,"Health Communication 2011 experiment on gain/loss framing × perceived vaccine safety/efficacy in older adults; eligible (experimental, framing, vaccination-intent outcome).",llm-claude-opus-4-7
openalex:W2170917018,10.1080/08870446.2010.526715,2011,The persuasive effects of framing messages on fruit and vegetable consumption according to regulatory focus theory,"Arie Dijkstra, Alexander J. Rothman, Suzanne Pietersma",Psychology and Health,"According to Regulatory Focus theory (RFT), outcomes in persuasive messages can be framed in four different ways, as gains, non-gains, losses or non-losses. In study 1, the persuasiveness of all four frames was compared and the presence/absence effect that was expected on the basis of the feature-positive effect was verified: Statements about present outcomes (gain, loss) were more persuasive than those about absent outcomes (non-gain, non-loss). However, this study failed to support the prediction that a gain-framed message would be more persuasive than a loss-framed message when promoting a prevention behaviour. Study 2 was designed to examine the latter finding. It was hypothesised that the threat posed by the loss-framed message in study 1 was too low to elicit a defensive reaction. Therefore, in study 2, the personal relevance of the gain and the loss framed message was manipulated. Consistent with predictions, the gain-framed message was more persuasive than the loss-framed message, but only when the message was personalised to increase self-relevance. Moreover, the effect was due to a significant drop in persuasion in the loss condition, probably caused by a defensive reaction. These data shed a new light on the findings of past framing studies.",gain-framing;loss-framing,2,include,"Psychology & Health 2011 study on RFT framing for fruit/vegetable consumption; eligible (experimental, framing, behavior intent outcome).",llm-claude-opus-4-7
openalex:W2325578273,10.1509/jmkr.48.3.472,2011,It's the Mind-Set that Matters: The Role of Construal Level and Message Framing in Influencing Consumer Efficacy and Conservation Behaviors,"Katherine White, Rhiannon MacDonnell Mesler, Darren W. Dahl",Journal of Marketing Research,"Across three studies, this research elucidates when loss- versus gain-framed messages are most effective in influencing consumer recycling by examining the moderating role of whether a more concrete or abstract mind-set is activated. First, in a field study, the authors demonstrate that loss frames are more efficacious when paired with low-level, concrete mind-sets, whereas gain frames are more effective when paired with high-level, abstract mind-sets. This is an important, substantive finding that persisted over a significant time span. in addition, in two additional laboratory studies, they find further evidence for this matching hypothesis, in which a pairing of loss- (gain-) framed messages that activates more concrete (abstract) mind-sets leads to enhanced processing fluency, increased efficacy, and, as a result, more positive recycling intentions. The findings have implications for marketers, consumers, and society as a whole.",gain-framing,1,include,"JMR 2011 three studies on mindset (concrete/abstract) × loss/gain framing for consumer recycling; eligible (experimental, framing × construal, conservation-behavior outcome).",llm-claude-opus-4-7
