id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W1991369644,10.1037/0022-3514.76.2.192,1999,A disrupt-then-reframe technique of social influence.,"Barbara Price Davis, Eric S. Knowles",Journal of Personality and Social Psychology,"Several theories of change imply that disrupting a person's understanding of an event will facilitate a new representation of that event. authors created a new influence technique involving a small disruption (stating the price of a package of note cards in pennies rather than dollars) and a direct reframing (saying, It's a bargain). Four studies showed that a disrupt-then-r eframe (DTR) technique was influential in getting household residents to purchase cards supporting a local charity. Studies 2 and 3 showed that the new technique required both the disruption and the new reframing in that sequence. Study 4 showed the effect when sellers learned 1 sales script and were blind to other scripts. These studies establish the DTR technique and demonstrate the subtlety of some social influence. psychology of social influence has identified a series of seemingly small variations in a request that can produce great differences in compliance. These have acquired clever nicknames such as foot-in-the-d oor, door-in-the-face, and lowballing (Cialdini, 1993). In this research, we establish a new influence procedure, which we call the disrupt-then-reframe (DTR) technique. DTR technique rests on the assumption that many everyday persuasive attempts create an approach-avoi dance conflict in the target. target wants to help, wants to own, or wants to enjoy the offered product or service, but at the same time is resistant to the expense, to the effort, or to the commitment required to do so. Many influence techniques attempt to bolster the approach tendency, that is, to provide additional reasons or additional incentives for compliance. DTR technique works instead with both the approach and the avoidance forces by disrupting the resistance so that the target can be made susceptible to a persuasive framing of the offer. In four studies, we sold note cards door-to-door for a worthy charity. We presumed that most residents would like to help the charity and would find some use for the note cards but that they would also feel resistant to door-to-door solicitations, spending money, or even complying with someone else's agenda. In this research we introduced a subtle disruption to the sales request. We stated the price in pennies: The price of these note cards is 300 pennies. disruption was followed immediately by a reframing that provided additional reasons for purchasing the cards. reframing we used was as simple and direct as we could make it: It's a bargain.",disrupt-then-reframe;ditf;lowball,4,include,"JPSP 1999 Davis & Knowles — four experiments establishing DTR technique with note-cards / charity-purchase outcome; eligible (seminal DTR, commercial/donation outcome).",llm-claude-opus-4-7
openalex:W2077742954,10.1080/03637759909376482,1999,Guilt and expected guilt in the door‐in‐the‐face technique,"Daniel J. O’Keefe, Marianne Figgé",Communication Monographs,"Abstract Three studies are reported concerning the guilt‐based explanation of the door‐in‐the‐face (DITF) technique, which proposes that in successful DITF implementations, first‐request refusal generates guilt that is reduced by second‐request compliance. An initial experiment confirmed that, consistent with this explanation, rejection of a prosocial request evoked more guilt than did rejection of a nonprosocial request. A second experiment provided further confirmation that request rejection can elicit guilt in the expected ways, but found that second‐request compliance did not provide the predicted guilt reduction. A third experiment suggested that second‐request compliance may be motivated by the expectation that compliance will reduce guilt. Key words: Door‐in‐the‐FaceComplianceGuiltAnticipated GuiltAnticipated Emotion",ditf,1,include,Communication Monographs 1999 three studies on guilt-based explanation of DITF; eligible.,llm-claude-opus-4-7
openalex:W2024462228,10.1177/0261927x00019001001,2000,The Psychological Reality of the Door-in-the-Face,"Kyle James Tusing, James Price Dillard",Journal of Language and Social Psychology,"Door-in-the-face (DITF) is a sequential request technique in which a source first makes a large request. Upon the receiver’s refusal, a smaller (target) request is made. DITF has been found to increase compliance with the target request compared to control conditions where only the target request is made. Despite its effectiveness, DITF lacks a consistently supported theoretical explanation. Two studies were conducted to determine whether people see DITF as a bargaining situation, consistent with the reciprocal concessions explanation, or as a helping situation, consistent with a social responsibility explanation. In Study 1, 78 participants judged the relevance of helping and bargaining items to four DITF interactions. In Study 2, 80 participants rated the similarity of a DITF interaction to four interactions that crossed situation (helping versus bargaining) with relationship (friend versus stranger). Results of both studies were consistent with a social responsibility explanation of DITF but inconsistent with reciprocal concessions.",ditf,1,include,J Language Soc Psych 2000 two studies on psychological reality of DITF; eligible (DITF compliance).,llm-claude-opus-4-7
openalex:W2015954064,10.1080/13548500125027,2001,Promoting health behaviours with door-in-the-face: The influence of the beneficiary of the request,Murray G. Millar,Psychology Health & Medicine,"This study examined the ability of a door-in-the-face strategy to increase compliance with health related requests. To explore this question, participants received either a single or door-in-the-face request to perform a health-related behaviour. This request was characterized as either benefiting the person making the request, the person who was the target of the request, or a third party. After receiving the request the participants' verbal and behavioural compliance with the request were measured. The results indicated that the door-in-the-face procedure would be effective with requests to perform health-related behaviours.",ditf,1,include,Psychology Health & Medicine 2001 on DITF × beneficiary identity × health-behavior compliance; eligible.,llm-claude-opus-4-7
openalex:W2072657247,10.1080/00224540209603901,2002,The Effectiveness of the Door-in-the-Face Compliance Strategy on Friends and Strangers,Murray G. Millar,The Journal of Social Psychology,"The author examined the impact of the door-in-the-face procedure on concerns about self-presentation and hypothesized that (a) when a friend made door-in-the-face requests, the procedure would increase the participant's concern about self-presentation more than would a single request and (b) when a stranger made door-in-the-face requests, the procedure would not increase the participant's concern about self-presentation more than would a single request. Either friends or strangers presented requests to the participants. Half the requests were in a door-in-the-face format, and the other half were single requests. After receiving the request(s), the participants completed measures of self-presentation concerns and compliance with the request. The results supported the hypothesis.",ditf,1,include,J Social Psych 2002 on DITF in friends vs strangers contexts; eligible.,llm-claude-opus-4-7
openalex:W2111389106,10.1177/009365002237831,2002,Effects of a Guilt Induction and Guilt Reduction on Door in the Face,Murray G. Millar,Communication Research,"The present study explored the role of guilt in the door-in-the-face procedure. Drawing on the guilt-based explanation of door-in-the-face effect, it was hypothesized that the greatest amount of compliance would occur when the rejection of the initial request produced high levels of guilt and the acceptance of the small request allowed participants to anticipate a large reduction in guilt. This hypothesis was tested by presenting participants with an initial large request. Statements accompanying the request were designed to produce either high levels of guilt or low levels of guilt when the request was rejected. After the initial request, participants were presented with a second smaller request that was accompanied by statements that would make compliance with the request either more effective or less effective at guilt reduction. Compliance with the second request was recorded, and the results supported the hypothesis.",ditf,1,include,"Communication Research 2002 experiment on guilt-induction + guilt-reduction in DITF; eligible (experimental, DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W181163862,,2003,"Persuasion, pitch and presentation: The effects of information style on individual decision making",Margaret Higgins,UA Campus Repository (The University of Arizona),"The four experiments examined five issues relating to the use of information by decision makers. The first was time; second was descriptive words instead of university letter grades; third was the information source's credibility; fourth was persuasion technique; and fifth was type of appeal. Time available was variously combined with letter grades, evaluative words, and differentially credible information sources. The first two experiments showed that time and evaluative words affect decisions, and that evaluative words were more effective when time was short. The third experiment showed that credible sources strongly influence a decision, but, when time is short, the effect of a credible source weakens. The fourth experiment aimed to ascertain if one appeal type was more effective than another when used in conjunction with one of two persuasion techniques. Modified versions of the persuasion techniques Foot In The Door (FITD), and Door In The Face (DITF), were crossed with two types of appeal common to public television, Mission and Transaction. Mission appeals discuss quality; Transaction appeals offer a return. The FITD and the DITF manipulated the magnitude of the initial donation request, with subjects then responding to either a Mission or a Transaction appeal. There were no significant effects for pitch, or for persuasion technique. Significant interactions between pitch and sex, and pitch, persuasion, and sex were found. Males gave most when Transaction pitches were used with the DITF and least to Mission appeals with the DITF. Females by contrast responded most to Mission pitches used with the DITF persuasion technique. The results of experiment four have practical implications for public broadcasting fundraising.",ditf,1,include,UA Repository 2003 four experiments on persuasion-technique × information style × decision making; eligible.,llm-claude-opus-4-7
openalex:W1975402553,10.1089/109493103321640383,2003,Fund-Raising on the Web: The Effect of an Electronic Door-in-the-Face Technique on Compliance to a Request,Nicolas Guéguen,CyberPsychology & Behavior,"In an attempt to test the door-in-the-face (DITF) technique in a computer-mediated context, 1,607 men and women taken at random in various e-mail lists were solicited to visit a web site for the profit of a humanitarian organization. In DITF condition, subjects were first solicited by an exaggerated request and, after refusing, were solicited for a small donation. In control condition the donation solicitation was formulated directly. In all the cases, the request was manipulated by the order of the successive HTML pages of the site. Results show that the DITF procedure increase compliance to the last request. The theoretical implication of the effect of this technique in a computer-communication context is discussed.",ditf,1,include,CyberPsych & Behavior 2003 N=1607 computer-mediated DITF for donation compliance; eligible.,llm-claude-opus-4-7
doi:10.2466/pr0.96.1.122-128,10.2466/pr0.96.1.122-128,2005,Foot-in-the-Door and Door-in-the-Face: A Comparative Meta-Analytic Study,"Alexandre Pascual, Nicolas Guéguen",Psychological Reports,"The so-called foot-in-the-door and door-in-the-face techniques have been generally considered as procedures which may consistently influence others' behavior. This study compared efficiency (in terms of compliance rates with various target requests) of both techniques using meta-analysis. It is based on the accumulated studies directly comparing foot-in-the-door ( n = 22, subjects = 1581) and door-in-the-face ( n = 22, subjects = 1611) under a similar target request. Analysis indicated no significant differences in efficiency between the paradigms.",ditf;fitd,5,include,"Psychological Reports 2005 meta-analysis (n=22 FITD vs n=22 DITF studies, subjects=1581/1611) comparing efficiency; eligible (meta-analysis).",llm-claude-opus-4-7
openalex:W1996792641,10.3200/socp.145.2.237-240,2005,The Effectiveness of Compliance Techniques: Foot in the Door Versus Door in the Face,"Angelos Rodafinos, Arso Vucevic, Georgios D. Sideridis",The Journal of Social Psychology,"Under this heading are brief reports of studies providing data that sub-stantiate, disprove, or refine what we think we know. These Notes con-sist of a summary of the study’s procedure and as many details about theresults as space allows. Additional details concerning the results can beobtained by communicating directly with the author.",ditf;fitd,5,include,J Social Psych 2005 note on effectiveness of FITD vs DITF; eligible (empirical Note).,llm-claude-opus-4-7
openalex:W65327668,,2005,A general framework for modifying health-relevant behavior: reducing undergraduate binge drinking by appealing to commitment and reciprocity,Amy E. Conner,K-State Research Exchange (Kansas State University),"Binge drinking is a serious health problem among American college students (Wechsler, Lee, Kuo, & Lee, 2000a). One technique that may reduce binge drinking is compliance. Cialdini (2001) defined compliance as taking an action because it has been requested and described sequential request tactics, including the commitment/consistency-based foot-in-the-door (FITD) tactic, and the reciprocity-based door-in-the-face (DITF) tactic. Cialdini claimed that these tactics yield automatic compliance. The present research investigated Cialdini’s automaticity assumption within the context of reducing binge drinking, by including a neutral or weak message along with the compliance request (consistent with Brannon & Brock, 2001). The main hypothesis was that compliance is not automatic, as demonstrated by differential compliance consistent with message strength. Parallel experiments investigated compliance with requests to reduce one’s drinking behavior (Experiment 1, N=129) or communicate about responsible drinking (Experiment 2, N=122). Participants were randomly assigned to one of six conditions in each experiment. Consistent with the purpose of each experiment, participants indicated whether they would comply with initial requests consistent with FITD and DITF methodology, or were not asked to comply with an initial request (control); read either a neutral or weak message about the importance of moderate alcohol consumption; then responded to the target request (dependent variable) by reporting the likelihood that they would not drink excessively for one week (Experiment 1) or would discuss responsible drinking with someone (Experiment 2). Participants in both experiments completed demographic and alcohol consumption information and a social desirability measure (Strahan & Gerbasi, 1972). Data were submitted to 2(Strength) × 3(Appeal) × 2(Gender) ANCOVAs (drinks per occasion and social desirability were covariates). Experiment 1 revealed a significant Strength × Appeal interaction, with the DITF and FITD appeals eliciting lower compliance rates than the control appeal when accompanied by a weak persuasive message, thereby refuting Cialdini’s automaticity assumption. A significant main effect for appeal in Experiment 2 (DITF yielded lower compliance than FITD or control appeal) did not support Cialdini’s (2001) claim. Correlates of drinking behavior among college students are discussed, as are implications of the present research for compliance theory and reducing binge drinking on American college campuses. A GENERAL FRAMEWORK FOR MODIFYING HEALTH-RELEVANT BEHAVIOR: REDUCING UNDERGRADUATE BINGE DRINKING BY APPEALING TO COMMITMENT AND RECIPROCITY by AMY E. CONNER B.A., Augustana College, 1997 M.S., University of Oklahoma, 1999 A DISSERTATION Submitted in partial fulfillment of the requirements for the degree DOCTOR OF PHILOSOPHY Department of Psychology College of Arts and Sciences KANSAS STATE UNIVERSITY Manhattan, Kansas 2005",commitment-consistency;ditf,2,include,"K-State Research Exchange 2005 dissertation/article on FITD + DITF × commitment/consistency × reciprocity for reducing binge drinking; eligible (dissertation per §4.8, FITD/DITF mechanisms).",llm-claude-opus-4-7
openalex:W2009335903,10.1080/03637750701543469,2007,The Moderators and Mediators of Door-in-the-Face Requests: Is it a Negotiation or a Helping Experience?,"Monique Mitchell Turner, Ron Tamborini, Margarita Limón, Cynthia Zuckerman-Hyman",Communication Monographs,"The Door-in-the-Face (DITF) compliance-gaining tactic occurs when a large request, expected to be rejected, is followed by a more reasonable request that is granted. The mechanisms underlying the DITF strategy remain unclear. Researchers have posed different explanations for the effectiveness of DITF, including the reciprocal concessions and the social responsibility models. These theoretical rationales for DITF were tested in a 3 (request type: initial request only, DITF sequence, small request only)×2 (initial request size: moderate, large)×2 (solicitor familiarity: friend, stranger) between-participants experiment. Findings from the compliance data are mostly consistent with the reciprocal concessions model; but, findings from the cognitive and affective data were mixed. It appears that DITF messages are perceived as a helping situation for friends, but not for strangers. Strangers view request messages of all sizes to be a negotiation, but friends see these requests as a negotiation only when the initial request is large.",ditf,1,include,"Communication Monographs 2007 3×3 DITF moderator/mediator test (reciprocal concessions vs social responsibility); eligible (experimental, DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W1974389286,10.1080/15534510802254087,2008,Is it a game? Evidence for social influence in the virtual world,"Paul W. Eastwick, Wendi L. Gardner",Social Influence,"Online virtual worlds promise an escape from mundane everyday environments and exempt users from the normal laws of time, space, and gravity. However, the laws of social influence may not be as easily dodged. In the virtual world of There.com we tested two robust real‐world compliance tactics (foot‐in‐the‐door, door‐in‐the‐face) with avatar ""race"" as a moderator. Results revealed success for both techniques, suggesting that avatars are sensitive to influence tactics targeting both self‐perception and reciprocity norms. Additionally, the race of the avatar requesting help impacted the success of the door‐in‐the‐face compliance technique, raising the specter that real‐world racial biases may also emerge in virtual environments.",ditf;fitd,2,include,"Social Influence 2008 experiment on FITD/DITF in virtual world (There.com avatars) × avatar race moderator; eligible (experimental, FITD/DITF, compliance outcome — virtual setting acceptable per §2.7 if behavioral analog).",llm-claude-opus-4-7
openalex:W2062104800,10.1080/15534510802204868,2008,Ostracism increases social susceptibility,"Adrienne R. Carter‐Sowell, Zhansheng Chen, Kipling D. Williams",Social Influence,"Ostracism, the act of ignoring and excluding, is a universally applied tactic of social control. Individuals who detect ostracism often change their behaviors to be readmitted into the group, even if it means becoming excessively socially susceptible to influence. We tested whether ostracized individuals are more socially susceptible to a subsequent influence attempt. In this study, 65 undergraduates were randomly assigned to a 2 (Inclusion or Ostracism)×3 (Compliance tactic: foot‐in‐the door, target request only, door‐in‐the‐face) between‐participants design. The participants played Cyberball and were either included or ostracized, and then they were approached with a request to donate money. Despite no differences between the three tactics, ostracism increased compliance across all request types. Our discussion focuses on the implications for ostracism‐induced social susceptibility.",ditf;fitd,2,include,"Social Influence 2008 N=65 2×3 experiment on ostracism × FITD/DITF/control compliance; eligible (experimental, FITD/DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W207458773,10.4992/jjpsy.79.232,2008,The door-in-the-face technique after eating: A field experiment on the self-regulatory function of affect as a resource,"Yasuki Yagi, Yuko Hirabayashi",The Japanese journal of psychology,"A field experiment was conducted to examine the effects of food and the ""door-in-the-face technique"" on compliance with a request that one participate in a psychological experiment. It was predicted that positive affect was induced in participants who did eat, while those who did not eat were deemed to have neutral affect. Participants then received a rejection-then-moderation procedure (i.e., the door-in-the-face technique) or not, in that half of the participants were induced to refuse a large initial request and then asked a small request, while the other half were asked only a small request. Participants who experienced either a positive event (eating) or a negative event (normative pressure for reciprocation of concession) were more likely to agree to participate in an experiment than did neutral affect controls, likely because of mood maintenance or mood repair. However, people who were subjected to both events helped no more than did controls. This latter result suggests that positive affect may function as a resource that provides a psychological buffer against negative affect. Participants who complied in the no-food/no-technique and food/technique conditions rationalized their own behavior (i.e., engaged in dissonance reduction). The theoretical implications of our findings are discussed, with respect to the manipulation and measurement of affect.",ditf,1,include,Japanese J Psychology 2008 field experiment on food (positive affect) × DITF compliance; eligible.,llm-claude-opus-4-7
openalex:W2092062310,10.1080/09593960701778226,2008,Applying the door-in-the-face compliance technique to retailing,"Claus Ebster, Birgit Neumayr",The International Review of Retail Distribution and Consumer Research,"Abstract The door-in-the-face (DITF) approach, a sequential compliance technique in which a large request is followed by a more moderate request, has been shown to increase compliance in a variety of non-business situations. The aim of this study is to investigate whether the DITF technique could also be used to increase sales in a retailing context. A field experiment outside an alpine hut was conducted. A total of 375 consumers participated in the experiment. As they passed by the entrance to the mountain hut, they were approached by an experimenter who invited them to buy some home-made cheese. In the experimental groups the DITF technique was used by the salesperson. The results show that the DITF technique can lead to a significant increase in the number of consumers making a purchase. Furthermore, it was found that this compliance technique is even more effective when it is used by a highly credible seller and when the seller points out that the more moderate request constitutes a concession. The large effect of the DITF intervention (the number of consumers making a purchase increased 15 to 40 percentage points over the control group) suggests that this technique could be used successfully in retailing. Keywords: compliancepersonal sellingretailingsocial influence",ditf,1,include,"Int Review Retail Distribution 2008 field experiment N=375 on DITF in alpine-hut retail sales; eligible (field experiment, DITF, retail-sales outcome — directly on-thesis).",llm-claude-opus-4-7
openalex:W2088042112,10.1080/10510970902955976,2009,Dump-and-Chase: The Effectiveness of Persistence as a Sequential Request Compliance-Gaining Strategy,"Franklin J. Boster, Allison S. Shaw, Mikayla Hughes, Michael R. Kotowski, Renee E. Strom, Leslie M. Deatrick",Communication Studies,"Two field experiments were performed assessing the effectiveness of the dump-and-chase, a compliance-gaining technique employing strategic persistence. These two experiments demonstrate the effectiveness of the dump-and-chase relative to other known compliance-gaining techniques. Experiment 1 found the dump-and-chase more effective than pooled data from the door-in-the-face and placebic information technique. Experiment 2 found the dump-and-chase more effective than the door-in-the-face, placebic information, and foot-in-the-door. The dump-and-chase produced consistently higher compliance-gaining proportions across experiments. Moreover, because the contextual features of two experiments differed substantially, the effect was robust to important contextual differences.",ditf,1,include,"Communication Studies 2009 two field experiments on dump-and-chase persistence as sequential-request technique; eligible (field experiments, DITF-variant, compliance outcome).",llm-claude-opus-4-7
openalex:W2075270786,10.1080/15534510.2010.517282,2010,Do people use reverse psychology? An exploration of strategic self-anticonformity,"Geoff MacDonald, Paul R. Nail, Jesse R. Harper",Social Influence,"This research examined reports of the real-world use of reverse psychology, or what we term strategic self-anticonformity (SSA). In Study 1, participants reported examples in which they engaged in SSA and rated the success and frequency of use of this influence tactic. These data suggested the existence of two forms of SSA, one used as a general persuasion tactic and one used specifically to garner interpersonal reassurance. Study 2 compared the prevalence of these two forms of SSA with the use of three previously established influence tactics (i.e., door-in-the-face, foot-in-the-door, and disrupt-then-reframe). The results suggest that SSA is a prevalent, real-world influence tactic deserving of further study.",ditf,1,include,"Social Influence 2010 two studies on reverse psychology (strategic self-anticonformity) as persuasion tactic; eligible (experimental, influence tactic, persuasion outcome).",llm-claude-opus-4-7
openalex:W2120779670,10.1007/s12144-010-9082-x,2010,Mindlessness Revisited: Sequential Request Techniques Foster Compliance by Draining Self-control Resources,"Bob M. Fennis, Loes Janssen",Current Psychology,"The present research extends previous findings suggesting that sequential request techniques, such as the Foot-in-the-Door (FITD) or Door-in-the-Face (DITF) technique, are primarily effective under conditions conducive of mindlessness. We forward that this mindlessness may be the product of the influence technique itself. More specifically, based on the notion of self-control as a limited resource, we hypothesize that actively responding to the initial request-phase of a FITD-compliance gaining procedure drains the target of his/her self-regulatory resources, thus creating the mindlessness so often observed in social influence settings. This resource depletion opens the door for compliance with the target request. The results were in line with these expectations. More specifically, we observed that active responding to an initial request of a FITD technique reduced the availability of self-regulatory resources. This state of resource depletion mediated the effect of the technique on behavioral compliance. In addition, the results of this study ruled out the alternate explanation that the effects were attributable to mood or a general tendency for acquiescence.",commitment-consistency;ditf;fitd,4,include,"Current Psychology 2010 experiments testing whether sequential-request techniques work via self-control depletion; eligible (experimental, FITD/DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W1793465669,10.1111/j.1559-1816.2011.00758.x,2011,A Rock or a Hard Place: The Foot-in-the-Face Technique for Inducing Compliance Without Pressure1,Dariusz Doliński,Journal of Applied Social Psychology,"Situations in which the formulation of a target request is preceded by another request are a frequent field of research for social psychologists. So far, however, increased compliance with the target request has been found in conditions in which the initial request was either easier than the target request and was fulfilled (i.e., foot-in-the-door technique) or more difficult and was rejected (i.e., door-in-the-face technique). In the series of 3 field studies presented in this article, it is shown that increased compliance with the final request can also be observed when the initial request has more or less the same degree of difficulty as the final request.",ditf,1,include,"J Applied Soc Psych 2011 three studies on foot-in-the-face (FITD+DITF hybrid) technique; eligible (experimental, hybrid compliance technique, compliance outcome).",llm-claude-opus-4-7
openalex:W2161858829,10.1016/j.jesp.2011.02.015,2011,The pantomime of persuasion: Fit between nonverbal communication and influence strategies,"Bob M. Fennis, Mariëlle Stel",Journal of Experimental Social Psychology,,ditf,1,include,"JESP 2011 on nonverbal-communication × influence strategy fit (DITF context); eligible (experimental, DITF, persuasion outcome).",llm-claude-opus-4-7
openalex:W1968891623,10.1080/03637751.2012.697631,2012,The Door-in-the-Face Persuasive Message Strategy: A Meta-Analysis of the First 35 Years,"Thomas Hugh Feeley, Ashley E. Anker, Ariel M. Aloe",Communication Monographs,"Abstract A random-effects meta-analysis was undertaken to examine the effectiveness of the Door-in-the-Face (DITF) persuasive message strategy on compliance. Results indicate an overall significant effect of the DITF strategy on verbal compliance (k=78, r=.126), but an insignificant effect for behavioral compliance (k=39, r=.052). In terms of verbal compliance, the DITF strategy works significantly better than controls for different samples, across varied communication media, and for prosocial causes. Additionally, the DITF technique is more successful than controls for volunteering/research than other target behaviors (e.g., monetary donation). For both verbal and behavioral compliance outcomes, the toughness (measured as amount of baseline compliance) of the donation context negatively predicted the magnitude of the DITF effect. It is argued social responsibility theory best accounts for observed moderator factors. Keywords: Door-in-the-FacePersuasionMeta-AnalysisComplianceProsocial Notes 1. According to Lipsey and Wilson (Citation2001, p. 201), the following formulas were used to compute effect sizes based on a 2×2 table with cell frequencies of a, b, c, and d. In instances where the total sample size and the χ2 statistic with df=1 was available, an alternative formula was also utilized: 2. For example, Ebster and Neumayr (Citation2008) had four message conditions—a standard DITF condition, a DITF condition plus verbal emphasis on concession, a DITF condition plus credibility manipulation, and a DITF condition plus credibility manipulation and verbal emphasis on concession—compared to a single, target request-only control group. In this case, the standard DITF condition was considered most representative of the DITF technique and compared to the control group. 3. For example, Even-Chen, Yinon, and Bizman (Citation1978; Experiment 1) employed a moderate initial request and a large initial request DITF condition. The large initial request was randomly selected to represent the DITF condition in the current analysis. 4. Our own re-analysis of the O'Keefe and Hale (Citation1998) data identified the I 2 or percentage of variance explained for their meta-analysis. Our re-analysis replicated all study findings reported by O'Keefe and Hale lending credibility to this value. 5. The current data were also analyzed using Hunter and Schmidt's method to examine for potential differences due to the analysis procedure (see Anker, Reinhart, & Feeley, Citation2010). Overall findings differed little with HS procedure producing overall r for verbal effects of .107 (.099, .114) and for behavioral effects of .038 (−.061, .050). Additional informationNotes on contributorsThomas Hugh Feeley Thomas Feeley is Professor in the Department of Communication, University at Buffalo, State University of New York Ashley E. Anker Ashley Anker is Research Assistant Professor in the Department of Communication, University at Buffalo, State University of New York Ariel M. Aloe Ariel Aloe is Assistant Professor in Counseling, School & Educational Psychology, University at Buffalo",ditf,1,include,"Communication Monographs 2012 random-effects meta-analysis of 35 years of DITF (k=78 verbal, k=39 behavioral); eligible (meta-analysis).",llm-claude-opus-4-7
openalex:W2128053560,10.2466/17.07.pr0.113x25z7,2013,Door-in-the-Face: Is it Really Necessary That Both Requests Be Made by the Same Requester?,"Lohyd Terrier, Bénédicte Marfaing, Marc‐Olivier Boldi",Psychological Reports,"The door-in-the-face technique increases the likelihood of individuals accepting a target request by confronting them, beforehand, with an extreme request. The present research tests a new door-in-the-face technique in which the two requests are formulated by two different requesters during the same interaction. 160 participants were asked to help a charity organization following a door-in-the-face procedure. According to the experimental conditions, requests were formulated by one or two requesters during the same or a different interaction. As predicted, the door-in-the-face effect was observed even if two requests are formulated by two requesters, but only if both are present during the interaction. Results are discussed in terms of a reciprocal concessions interpretation and a motivational interpretation.",ditf,1,include,"Psychological Reports 2013 N=160 experiment on DITF with two different requesters; eligible (experimental, DITF, charity-compliance outcome).",llm-claude-opus-4-7
openalex:W2153027821,10.1177/1948550613506719,2013,Why the Door-in-the-Face Technique Can Sometimes Backfire,"Marlone D. Henderson, Erin M. Burgoon",Social Psychological and Personality Science,"We put forward a construal-level account to explain why the door-in-the-face (DITF) technique can sometimes backfire in the prosocial domain. We argue that after rejecting an initial prosocial request, more abstract construals promote a more coherent selfish version of the self in people’s minds, which then fosters less compliance with subsequent requests. Across three experiments, results indicated that relative to an outright request, the DITF technique was less likely to get participants to comply with various prosocial requests (e.g., writing to sick children) when participants adopted more abstract construals. Theoretical and practical implications are discussed.",ditf,1,include,"Social Psych and Personality Science 2013 three experiments on construal-level mediation of DITF backfire in prosocial domain; eligible (experimental, DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W2291627265,10.2478/v10167-010-0073-6,2013,Uodparnianie na wpływ społeczny: wzmocniona autoafirmacja jako czynnik zmniejszający efektywność techniki „drzwi zatrzaśnięte przed nosem”,"Malwina Szpitalak, Romuald Polczyk, Agata Cyganiewicz",Jagiellonian University Repository (Jagiellonian University),"In social psychology, there is little research concerning immunizing against techniques of social influence. The experiment presented in this paper aims to &#13;\nfill this gap. The purpose of this research was to demonstrate that self-affirmation connected with a positive feedback reduces the vulnerability to the ""door-in-the-face"" technique (reinforced self-affirmation effect). As a result of the presented study, the general effectiveness of the ""door-in-the-face"" technique was replicated. It was also found that reinforced self-affrmation reduces the efficacy of this technique: the tendency to fulfill the target request among people who underwent the reinforced self-affrmation technique was not greater than in the control group. It was also found that the vulnerability to the ""door-in-the-face"" technique in the group in which the self-affirmation was followed by a negative feedback did not differ from the control group. In sum, the results obtained support the hypothesis that enhanced self-confidence, caused by the reinforced self-affirmation, reduces the vulnerability to social influence, &#13;\nexerted by the ""door-in-the-face"" technique.",ditf,1,include,"Jagiellonian University Repository 2013 experiment on self-affirmation reducing DITF vulnerability; eligible (experimental, DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W2023236454,10.1080/00223980.2013.817963,2014,Door-in-the-Face Technique and Delay to Fulfill the Final Request: An Evaluation With a Request to Give Blood,Nicolas Guéguen,The Journal of Psychology,"We tested the Door-in-the-Face technique (DITF) on blood donation with a delay between the acceptance of the request and the real possibility of complying with it. University students were solicited to give blood during a special one-day drive. After the refusal to participate in a long-term donor program, participants were asked for a one unit blood donation. In the control condition, only the latter request was addressed. The participants were either solicited two or three hours before the blood drive (delay) or during the blood drive (no delay). Results showed the DITF technique to be associated with greater verbal compliance with the request. However, the DITF technique with no delay was associated with greater behavioral compliance than were both of the control conditions and the DITF with a delay condition.",ditf,1,include,"J Psychology 2014 study on DITF × delay × blood-donation request; eligible (experimental, DITF, donation outcome).",llm-claude-opus-4-7
openalex:W1819601271,10.1080/15377857.2015.1086137,2015,Pushing Too Hard: Using Door-in-the-Face to Get Voters out the Door,"Deborah Brown McCabe, Melissa R. Michelson",Journal of Political Marketing,"Get-out-the-vote campaigns have utilized a variety of tools and techniques to encourage registered voters to participate on election day. This paper reports the results of a study that uses two randomized field experiments to test the viability of the door-in-the-face (DITF) technique developed by Cialdini et al. (1975 Cialdini, R. B., J. E. Vincent, S. K. Lewis, J. Catalan, D. Wheeler, and B. L. Darby. 1975. “Reciprocal Concessions Procedure for Inducing Compliance: The Door-in-the-face Technique.” Journal of Personality and Social Psychology 31:206–15. doi:10.1037/h0076284[Crossref], [Web of Science ®] , [Google Scholar]) as a way to increase voter turnout. The first experiment was a small pilot conducted in November 2010 among registered voters who are students at a college in the western United States. The second, larger-scale experiment was conducted in November 2011 with registered voters in San Mateo County, California. Results from both the pilot and full field experiments suggest that DITF is not an effective tactic for increasing voter turnout. Voters receiving a simple get-out-the-vote script were more likely to vote than were those in the control group, but voters receiving the DITF script were no more likely to cast ballots.",ditf,2,include,DITF technique randomized field experiment in voter compliance; eligible per §5.5 (compliance with target request),llm-claude-opus-4-7
